investment_transaction_id,account_id,security_id,date,name,quantity,amount,price,fees,type,subtype,iso_currency_code
9da38470-cb22-4ddd-aeb1-5713b2d82ca5,e52493a8-5ee4-460e-82cf-a0522a436763,970ec1f6-9cf8-44ee-839a-4c322bfe8dd7,2020-02-15,talking,4073.503,58078.14,541.76,95.78,sell,distribution,EUR
6376a800-bc48-4317-b6a6-640834e6153d,50524611-c883-4c0e-95d8-e9f5c83bea54,25ab3660-2caa-40aa-88aa-50713e85f5ee,2023-07-30,atlantic,1577.145,12877.88,4849.52,28.9,transfer,dividend,CAD
c21d08e1-1a47-44f8-b638-51c3da4512de,2eae3ce6-712c-4bba-a1d9-7b8bfd082882,147fd11c-9a2e-4fa9-b810-b94100dbef0d,2000-09-24,microsoft,6577.736,-57734.52,2465.34,53.06,transfer,contribution,AUD
136d93ef-4a7f-4ea2-9ba8-a614bfec6793,c3f8c3b4-f3ad-4dc7-97a0-5fb806ff4dcc,993deab7-1892-4745-8539-df01790793f0,2021-01-16,ny,142.09,13658.08,3600.09,15.37,cancel,distribution,GBP
5bff9481-3db2-4179-818f-acab8f3a46ae,ac2c0dad-614e-40e4-825f-ddca67c84017,0490766a-21b0-49e9-9cae-4d1b910969d7,2019-05-27,paper,7300.054,54633.33,2621.56,59.14,cancel,dividend,CAD
dd51e329-b393-4bb7-8d5b-524dad55071f,6ec07877-5532-4f80-ac0a-b65ba1349d8f,422f593a-8682-415b-a8c2-51e736b47457,2012-07-31,complex,398.026,92056.4,2280.31,83.25,cash,dividend,AUD
bf6d6291-a278-47fc-a661-9848882b748c,ac2c0dad-614e-40e4-825f-ddca67c84017,da377523-606e-42a4-9637-4ad2f496e017,2022-02-08,videos,8846.498,50084.18,4748.04,48.45,sell,interest,CAD
09604bea-6fb4-4742-b417-9b37e08c1f24,669c2c52-9e0a-454d-a333-b1be285efaa5,350159e5-bdbb-4da1-b577-b181b8bd3049,2001-04-01,louisiana,6191.088,-79731.71,1322.4,83.35,transfer,distribution,AUD
4822e25c-ca5b-4fc4-8e7d-f814ffeaeade,4d670b3b-e3aa-44fc-ad3a-63d07655dcb2,07565a8a-9adc-4dae-a6b2-924f27150683,2023-04-26,higher,5910.596,10377.81,2380.46,69.8,sell,dividend,GBP
79b66ba6-2ce3-4d39-83af-2cee18d68bc9,8c5f25e1-84b6-4276-828d-de7cddc4becb,bac7a886-4d1d-4c07-811f-ccc1d491ff35,2011-07-05,functions,4757.992,94219.8,527.9,41.61,buy,transfer,EUR
e4278a2c-2c1c-4e9f-8c31-c8a5634c6da1,2961f873-ebc5-40dd-82da-612437af62d1,a51ca05b-09ba-42dd-b71e-90c051742fe5,2020-03-03,wild,5711.179,-71362.24,1725.19,16.94,fee,sell,AUD
8b3c8875-0399-4fdd-bc90-b592f4104533,ea3cd2c5-21d7-4f4b-80d3-fd5ecf7fac43,20d1a4ae-2ef7-436f-8ac2-79910b1b2d85,2006-06-01,cpu,3095.28,85295.33,421.69,1.62,cancel,distribution,AUD
21c3ab5e-12dd-48d3-9785-2b728e10f26e,106d9bc0-5a3d-4ed4-adbc-05071b23cb47,c53f13bb-db69-4d24-a10d-b032e9fab41c,2012-05-16,measured,3997.144,21851.65,3259.09,44.25,buy,withdrawal,USD
28f89517-bf7a-4591-af9d-3ba24eba051e,c402fec9-f6b9-4c64-8c38-9a62a0b4a6aa,fba8ac92-37e4-4c19-8739-b833e56c8d44,2004-11-01,resulted,2920.566,-99676.11,3445.2,5.5,transfer,contribution,USD
e79ac3ba-f4dc-4329-8d57-b591756f267f,711dfc82-0b7e-4e66-8789-3c201e69b480,7b4a134c-21b8-4f7d-b685-39b2f06417d7,2021-11-19,memorial,5136.341,-73546.97,3148.6,68.91,fee,contribution,USD
efdaffe0-3785-4ba6-9f5e-14081206097e,a838398c-43e4-407f-9b59-83ff7520434a,90321d8b-671b-4d3e-8704-1cdcd3db9643,2011-09-16,sf,3982.279,48733.83,356.74,0.87,fee,contribution,AUD
c5ef7148-628e-4f64-84cd-46dc19c0df9e,52a321c1-976d-4210-ab64-927705880fbf,8cca6e79-342a-4d97-beaa-2f06a9538144,2012-01-22,tv,937.514,5329.48,1693.67,24.37,transfer,buy,GBP
3687146e-f382-4080-95bb-1a3c51913147,fccdba97-e9dc-42a2-85ef-346fe3a29c3a,ac805390-feb3-489d-a0d3-50b7393eb3e9,2002-12-21,broad,4537.674,-98705.36,311.81,2.07,buy,distribution,EUR
85c67f90-bc4d-4a3a-9a6b-ef92408a7f62,44ee098a-8127-466b-8489-4e1be63f25e2,c53209b2-a385-425e-9973-c58785fd6df5,2005-12-31,answer,61.712,-70066.72,702.35,72.49,sell,withdrawal,EUR
86987227-70c2-4155-8e0a-ae032c85eb81,93fe211c-2d98-433f-9f43-7086f2e5d2bd,147fd11c-9a2e-4fa9-b810-b94100dbef0d,2023-02-08,vertical,1692.741,-20846.87,4143.83,87.4,cash,dividend,GBP
efab154f-ac10-4d7a-a33f-de8898ab7ca2,44ee098a-8127-466b-8489-4e1be63f25e2,92bf64eb-dea3-4978-ae7b-5e7a1230a08f,2022-04-02,issue,9439.123,-91632.49,479.0,74.52,cancel,deposit,EUR
141bc9d6-7642-46bb-adc8-e650b8bd64b7,0f9ba27f-7ec6-4950-92c6-792d5953bacf,ef260105-3424-433f-8e9b-f6068eeb1fed,2023-06-15,consultati,1218.948,93297.29,383.28,91.45,sell,transfer,GBP
5f13ac2b-2cc4-41af-a93a-7b5282cad545,53daa248-adb5-49f8-b950-7a7c95bfe3fc,1bf437c5-1b07-4018-bd99-25a21f8ce0fd,2021-02-26,lock,5460.554,-86367.41,1894.02,19.59,fee,fee,EUR
14c97a5b-81c5-4a5e-9b7d-8386c0580752,44ee098a-8127-466b-8489-4e1be63f25e2,431b0421-75ef-4e90-bfcd-e1c9aba9c848,2011-02-20,wednesday,2686.09,17604.42,25.97,38.2,cash,transfer,EUR
8bbcb2d5-aba7-4cea-877a-6ea0bdf10d90,4b64e654-47fa-4558-8a6e-75b4702e44c2,5af5008c-a1eb-4313-88d4-3488218a88cf,2011-10-08,basketball,4632.019,23199.16,4504.98,84.31,sell,transfer,EUR
16d6807d-a112-4d32-8c43-34644aa295c8,ecc74908-4207-4045-a927-a8faa1a436d1,f53c5d0f-331c-492d-9089-8f1ff4dcd0ab,2006-08-29,due,396.662,96146.56,1408.07,30.49,sell,dividend,USD
27a97a49-dd35-4a47-af99-16afdfb80480,5bff857a-6942-4c43-b4b4-018f6a32a3fa,1d384fda-4970-4259-b43d-9df3225e2378,2004-06-03,containing,815.632,60656.13,3884.8,42.55,cancel,deposit,EUR
74ed8ccd-dc7d-40fd-a29a-e93519ce4ada,ab1b2157-e077-4377-ae54-1eb236705e94,9ea150ff-5de9-4c87-b4fe-73bd7ffb213e,2006-04-18,advisor,8359.457,11728.55,3718.43,36.28,sell,deposit,USD
482a73b9-7a06-4c13-95cf-beb0da6e48fc,2b90cf10-1d54-44da-b3dc-5147f9736cc4,fe144fa0-ef68-4bd7-99cb-71d8fd65c85e,2013-04-19,offline,5674.198,-48541.77,675.6,96.99,buy,withdrawal,AUD
78a2ae84-91d1-42bf-8656-74ef480e14ac,4216f4db-d4fa-45af-9d10-10ac903bd5d3,649ba876-50d6-4e63-9fe5-149e615c166e,2019-08-12,nm,5900.736,-34128.7,3155.61,12.15,fee,interest,EUR
3c2306f3-6eae-4c7c-88c2-453f1bc5eec5,ea4eff1e-40d5-4218-ba02-7dd1ee443d01,a7e92ef6-2bf6-412f-af90-908450d6df8c,2009-07-18,verzeichni,4460.67,-78290.45,4491.22,48.47,fee,transfer,GBP
127f42db-a16d-4ffa-8208-ad3a9bd19488,5e93ba82-1285-4c43-87fc-556e8eb1fc4f,211ebd09-8be2-471b-90d8-b37bc7c8d0c9,2004-12-07,ak,8676.309,-68813.27,1633.81,85.38,cancel,sell,USD
aa7f5865-3863-41a8-97ef-068f8841b699,b68784ee-68ef-49ea-a98c-3be7fa3a664c,a8ee61fe-4147-4f93-8d52-6ef15e53b256,2016-06-16,arabia,7866.934,19013.26,1580.73,3.6,transfer,withdrawal,GBP
c17f2756-daa4-464a-ad63-4e6dcee85063,a27279f3-a687-4ad5-a501-e99d263b090d,5dc7e3a5-8304-4261-9378-eed5196d4132,2006-02-05,sponsored,1570.49,-44917.05,3694.11,90.1,transfer,sell,CAD
f6930982-4d29-4123-989f-6b921b46192c,a364e8f2-9c7f-4df7-ab63-778ef0f011f2,a1b96e2e-be37-42a2-8104-2baabb959f6c,2011-08-07,recovery,836.286,3651.07,4822.05,14.19,buy,contribution,CAD
ac99e622-ba08-4268-b9b5-a2e4a6c7fff1,05a08753-c0bb-4c70-b181-d67bde903727,3ceeee5b-63e7-48c2-b074-c8fa7097968c,2007-05-02,golf,3255.996,59899.66,3182.57,5.04,sell,fee,AUD
cbe1c86e-7da6-43ca-b029-bc21236aeba6,d2b58e2a-7260-4bd1-9b73-8d85a0b5f0f8,e25d95a8-fd39-4c07-a033-46cbce709311,2010-04-08,green,6953.161,89505.96,3088.45,97.09,cancel,sell,EUR
931546f5-36f7-4b06-ac85-801dda80cc23,bf9cd84f-4f0d-44f1-abd2-f7e0b049f6ce,82376dc3-93b7-4ada-8e8e-d6a0235117ad,2018-10-30,animation,19.738,76026.93,1472.0,96.84,sell,distribution,CAD
de1d611e-568c-4abc-9b7e-6fbc73aa1198,5f3bb7d3-42f3-4386-918d-3cfc3efcb153,197fe393-2c0a-4ccf-8de6-ab5c6e7fe743,2020-01-25,acquired,6508.483,-72336.32,1076.36,96.49,cash,buy,GBP
c13a1761-2cf1-43de-9e51-3644462270d6,57bad3ce-10f6-4ad5-9f30-6a3a7a5077e6,3400b225-a017-48c2-ad35-3ee88b3886b6,2021-03-14,comments,1794.375,-76926.28,2314.73,32.03,cash,deposit,EUR
3eca4f03-b785-4152-b142-b7dc763af6f3,4b64e654-47fa-4558-8a6e-75b4702e44c2,b3abd85e-c533-44b7-9c61-364c15376ff5,2010-10-05,pay,5031.864,-452.53,624.75,68.63,transfer,distribution,CAD
d2e2332e-8c94-4e90-ac6c-255e47448178,4aea8ce8-67d2-4191-98ce-c20d966a6ce8,c02acbfc-0263-491b-95fb-91da0b46e199,2013-07-11,earrings,1942.95,-99523.82,83.17,9.01,cash,fee,CAD
48c6bee0-a86b-4838-bf21-7440fba8d1a2,f4979040-d576-45a9-b51e-4382abb7399e,3e9c385f-ff5a-4bb1-8f7f-8944a6adf9b5,2000-10-31,east,2063.583,60396.51,651.3,23.51,buy,sell,AUD
fc5fe357-1f61-483f-ada0-28d38994f0bd,9b3b7b56-1470-45aa-9fd5-1a86acafb436,4947709b-87d1-4db7-87c7-9c1a115d296d,2007-08-07,size,7781.471,-16935.83,2126.56,73.2,buy,interest,EUR
f5e0fb7c-8886-49e5-85ab-c9bfa8199671,532d1790-fd06-4428-b8fd-9f386b7ea7a3,5e5a803b-1dd7-4986-abe7-6da8e4e80504,2025-01-02,temporary,8166.346,-43985.08,2590.32,16.72,transfer,buy,CAD
d07622fd-a291-4069-8ae8-eff1a600622d,5dad8e83-b876-4819-81b0-05c431257781,e9fe9bfa-143a-4b82-a3d2-d730c9464ee5,2003-07-07,indicators,5102.805,-2160.77,54.4,91.2,sell,interest,AUD
75a5ce2d-b25e-4834-bd12-66ed27b3fedd,f415670e-2d8c-4264-a2a9-c37d94b315bc,28de563f-7043-4160-bfe1-d28a3d68affc,2017-09-03,lo,6149.413,-91220.59,4170.37,29.93,buy,distribution,USD
ab950c30-3328-459a-bcc5-1ccc8ebcaebe,25543dd9-cfb1-4d08-af70-bbb1924c6f50,c68d2548-9f20-4689-935a-49636097d9c1,2015-08-05,mac,4323.987,-93742.06,2893.05,38.67,fee,fee,CAD
b5ec22b7-1123-468e-83bf-cd9650460f39,60eabc5f-fac1-4aaf-862f-0d1850d26fdf,cfbce56e-297b-44e6-b0da-6b5c0bddfee4,2021-03-01,losing,3914.076,-10177.46,4183.63,17.46,cancel,deposit,USD
e0f33b2d-7728-48a6-a1c5-39470eeb6ff1,1702c117-c0ce-407f-8ffe-7d31981b3f4b,0e0b41a4-e5fb-4bf9-a2ba-2472e22248c1,2025-02-01,collection,3783.421,26553.43,4736.61,70.91,cash,interest,CAD
32d4d715-c7fc-4528-8a58-9b426ee5a8e1,f3592049-1f7e-4452-b730-c5f1c4e1d105,ca4988ef-47d6-4b33-814f-e4465af2c6e9,2020-12-30,dc,8489.986,89094.47,1559.44,60.99,fee,contribution,GBP
7dc34a70-afa1-443d-a5d1-54f09647bfea,c3f8c3b4-f3ad-4dc7-97a0-5fb806ff4dcc,88d3085b-7429-4861-ac1d-386d9d1e188d,2006-03-17,interestin,700.703,96148.94,207.83,79.2,buy,withdrawal,CAD
347b3c62-14db-4f40-aa65-0c5b6aa4ab87,3fc31160-f9e7-4b58-8a26-c256e1d87567,84d1a07d-ea3b-4d2e-b779-4a88d3bf5257,2007-02-03,lucky,4927.557,96796.89,1489.03,99.77,transfer,withdrawal,GBP
193d1339-a14f-4992-ab22-24143497f847,1c79e009-9176-4723-a5a7-fc654bd52353,80fa17c6-5443-4251-accf-fb9a60bf048e,2002-01-28,technology,3276.454,-48593.67,4152.27,32.07,cancel,distribution,AUD
25b167d1-2b20-48d4-9d67-8256ef5f17f4,288cffd3-de0b-4f3f-8b16-a2defab8b733,5a51499d-9e74-4059-806f-f9f4170de3de,2006-10-28,universe,5021.296,-47062.24,1523.43,40.7,fee,sell,AUD
0f8efdc4-d789-4eea-9666-d6f732035dfd,01ab81dd-22a0-4509-accd-9975f789c25b,b0d549cb-6d6f-45b8-bf1c-0fd668e77b94,2014-05-16,chemistry,4677.743,43393.29,590.2,68.79,cash,withdrawal,AUD
1bd54059-e50f-4343-b471-8c11c5c968e3,4d670b3b-e3aa-44fc-ad3a-63d07655dcb2,c1ae8ff3-0623-46b6-8895-7da505a3fefd,2004-12-26,samsung,9002.03,-9959.35,1722.87,25.47,cash,withdrawal,USD
c4b8ebbe-ed69-48ae-a0b9-7ea58a40c5a4,1bbfe97d-d564-4278-ab08-3dae361d3f1b,ec43c047-dd47-48ef-ac56-ce0db723ef15,2024-10-30,corporate,4655.9,49275.98,1059.5,84.23,transfer,dividend,EUR
1ba76837-be71-4f08-af11-c8f4afe94765,4286b272-b4c8-4e90-ada7-52132039981d,53c315d8-1ffa-4b21-a1a9-a994f382da81,2011-07-23,cars,5211.246,69781.8,3848.77,14.6,sell,withdrawal,GBP
3dd1948f-a1d8-4b6c-84ad-b57ce83d52db,5753610e-5b75-4b6b-8f3f-0a480c6ae64a,1f926e54-d376-425e-9b84-3cabbf96e843,2024-05-30,ink,7829.901,-65295.27,2342.2,37.76,cancel,distribution,AUD
a25cb874-29cc-4aeb-8e97-a58e2172c63c,e55ea147-e0c8-4268-815b-90b66393f965,f21bd67f-a575-4adf-a51a-5b5eb8648833,2013-11-19,poems,9608.641,-48588.27,3668.18,63.16,cancel,sell,GBP
49d06378-d778-4100-a919-e0bb39752517,ac81414c-972d-40d9-9a90-27e415d3fafb,75843c5f-6055-47d5-b90d-7e8057510ae0,2020-05-16,wa,1280.901,72248.75,3842.4,77.04,sell,transfer,USD
c0459a59-40f3-43bf-90cf-c4e97d862489,a10cbba5-0342-4177-be50-70be5dd435ce,5d89c685-0622-41e5-9ca3-97650668e16e,2022-02-08,exploratio,2896.421,-14330.87,1526.78,62.8,transfer,fee,EUR
8d6b63e0-85b5-428d-9bf8-6005e9fa6ed6,94ddb731-25df-4204-ab77-486595e31bed,e71f3595-7661-49ae-a30e-04693c8c3809,2022-01-26,analyst,6476.401,-62179.05,3647.7,72.01,transfer,fee,EUR
24a10649-59de-4702-82b9-cd8bb73c6cf4,e03d14ed-09b1-4637-b335-64345900d694,84bfbc16-a852-4678-9b31-4257b7d8f83b,2014-03-30,embedded,1553.236,-79974.96,1501.26,38.47,cancel,distribution,USD
89127b5f-058d-416f-983c-46dc59f81894,b29f7979-88c0-4200-8901-8df1c78abb00,8247ae82-c506-44a1-aa98-3babc14898d6,2000-07-04,pipeline,3263.584,70229.95,4824.89,29.39,cash,dividend,CAD
e399dd66-b71d-40e2-8f23-72e44fe06b28,ac81414c-972d-40d9-9a90-27e415d3fafb,2a6c8c68-b8ec-47d3-9701-0e59bc17cab9,2000-03-17,plays,8991.206,-59750.84,4950.33,17.22,sell,sell,CAD
700d2824-2c3f-45d3-b42f-984a5949fc73,5d7fe222-77eb-49d0-8512-405c31745c91,211ebd09-8be2-471b-90d8-b37bc7c8d0c9,2025-04-09,mc,9785.043,-72709.94,1244.2,78.95,cash,transfer,GBP
f6e14b61-3671-413f-a091-c2d299618e8b,ac6d478f-250f-444a-8222-0730b8cc60f6,87a88e97-7260-496c-b140-93438ee99d65,2018-07-21,vast,3329.008,-51060.76,1745.55,41.72,transfer,fee,EUR
3eb847c3-a940-4e3d-ad9d-4e30e5a93115,ac6d478f-250f-444a-8222-0730b8cc60f6,d1973d36-509d-494f-8eb9-240cb7303fd2,2000-07-21,ten,8090.572,97169.37,3870.97,52.39,sell,dividend,USD
93923c4c-34ce-4def-9c81-ec620a2f3ae6,d1fd9139-5626-43e7-9502-8ff6547665f3,2e265172-6f58-476a-b577-26e9cef9f611,2021-02-13,keyword,9632.666,53035.66,4079.84,77.04,sell,fee,EUR
bcc85a57-4d8d-4be0-a7bc-658bc018d327,bb620fdc-a0f9-4ae0-80be-3acd7c2e5f60,38828767-8e08-4727-9a2e-cef1c41b8b5d,2023-05-31,taken,6708.448,-39346.79,4508.15,14.88,transfer,sell,AUD
c73c842e-ebdb-4822-9bbd-40b880077cef,33a1d69b-82cd-4f2c-8402-2d2bd00b6c22,2248bc4f-f430-49f2-8ef4-17c05076c485,2022-09-07,efficient,52.973,57444.81,1105.41,69.98,cash,interest,AUD
0d55b935-511a-4792-affb-00e37aa1638d,711dfc82-0b7e-4e66-8789-3c201e69b480,88d0a00c-c698-43f2-8c3f-6ad266fb20f1,2003-03-07,pakistan,5471.789,-77391.64,1163.81,63.56,buy,distribution,USD
e0357dfe-f3ca-488c-9aa8-26773b55920b,5c433140-6213-43c4-a4ff-883a38865eec,b346530d-4373-4107-b46f-993653dbf2a3,2001-07-17,leaf,6388.295,-85354.99,3057.45,90.02,sell,fee,CAD
7dfdb3a5-136c-4fa5-8036-51f6efa3e354,dbe11743-61bc-47e3-a14c-f143dc53a0a8,ccfa88bf-f91c-44a6-8c44-fd8638e4d9ad,2002-03-31,guidance,6719.906,-3635.77,40.15,91.42,sell,sell,CAD
d60dcaae-2b33-4bb1-91c4-20070d39c0a7,d8df464c-967b-40e8-9189-9b0787989665,6ca841c3-a984-4214-af31-b2f33e9089b6,2010-12-17,escape,8766.483,-76960.02,394.94,74.87,cancel,sell,USD
1512ce4a-90b5-492c-884f-56cccf4104a9,12dd7dac-7666-4170-95c8-4665e80ad603,003dce0c-0dbf-4ae5-a1a3-8230276116d7,2015-09-28,nfl,5283.276,27341.66,4188.64,21.19,transfer,dividend,AUD
99c1afb2-0ac1-4507-afd5-de20490f53fa,9c4f41a4-3c4c-4bee-8ce8-670011f38b9b,36a60bf0-c399-4e39-8c73-0979c36f4440,2003-11-21,input,3536.568,21910.83,802.3,7.33,cancel,contribution,EUR
4b5bb99d-8f71-47e7-8b9e-a715f57e5d01,a51f9fb9-381b-4a3f-82f6-dfe7c258cfe4,4205aef7-e3c0-4c3e-b4c7-2989d11f954e,2002-11-02,arc,3581.896,-7470.63,3612.11,40.5,transfer,contribution,GBP
09548738-7587-4703-866b-dcbb8d1eb3c4,ea4eff1e-40d5-4218-ba02-7dd1ee443d01,de6e36af-11d8-4b33-a420-299f989464e2,2025-03-11,jay,390.525,55156.42,1881.87,89.84,buy,contribution,EUR
e50e39d3-1363-4c92-bc16-f01f2e2b17ff,f9eeec4b-d931-4d3e-aa01-5b5c9d5f0c10,56378b12-4422-4761-9ec2-d2edc24c86bb,2005-08-02,org,4484.887,27517.62,113.41,88.7,sell,dividend,CAD
d1be32f6-71a0-4979-894e-d5cc71676451,e80151e0-a109-4d9d-a28a-435f68a2b083,957c53d1-f114-4316-b3b0-02b9c75ceacb,2013-11-04,smith,8202.728,21100.6,3927.84,13.71,buy,buy,GBP
86847e65-bbc2-4249-ba09-1d2e3a53ad09,e5198460-83cc-4f91-b61f-459f223794a4,55b8cce2-321c-4a6a-8587-381a7d73bce4,2004-03-13,columbia,8717.533,-25871.35,192.37,93.85,cancel,interest,GBP
05ecff12-e26b-439b-849d-149865f10546,6695aa70-4af6-47f1-ab78-1da0ca58db2c,e2dbf786-68b3-45ee-9aa4-1555496b76c6,2001-11-14,winds,5566.626,-81504.52,152.15,57.82,buy,interest,GBP
14330b22-a4f8-4d64-ad14-5ba46dbdd669,f63d95c8-bf89-4096-8834-f1ca80d3cc6e,9fca556f-5f01-4b78-9e6c-d7473f2af89d,2022-02-10,represente,2648.022,-55808.03,177.47,45.94,transfer,withdrawal,EUR
9777d2b9-363b-4c74-b8e6-891f4a7afb76,627173f7-aa6b-46cf-a02b-49dd28b68d12,d63342be-c398-4986-a141-f05d2b58c529,2023-03-09,creative,2252.873,50002.99,3386.68,33.59,transfer,fee,EUR
8c8fdbfe-53c7-49ba-879a-6b2845e43083,161f93b2-9d1d-48a3-909d-e35d0b6e3b7c,015beed4-5483-40b6-81bb-6678004105f0,2010-09-14,heading,5658.601,-70792.81,3216.21,62.85,buy,transfer,USD
b17c99cf-cacf-481d-b1d3-24bbf75dc85e,6465aa78-2508-4d9f-849f-ecd946ad144a,2bdf9bb8-5d51-4ee1-bc64-ff435e5b2f52,2008-02-10,newest,5536.089,66842.61,2630.72,38.26,fee,sell,CAD
62403199-e19b-4886-ba5f-596872d5fe51,d4e56f34-5271-455f-822a-7c8300d30870,a2d54ff8-c915-4b98-916f-41aa0928f14c,2010-12-28,llc,1976.712,-67007.76,1967.88,44.53,sell,interest,GBP
1a818164-7bb7-401b-9aa5-13f50c43501b,0bbca19e-410e-4470-a7a0-69303e25fa63,c9634f6e-2045-4cbf-ab64-390fdcec5c9d,2016-03-08,jewish,7365.888,38995.23,502.3,30.94,cancel,transfer,USD
ab3b6d3a-a496-4bd1-873c-c18a6d892ea6,04093040-b649-4811-868a-9bc419c715a8,e30e6430-d576-4c22-b0fb-d06b4a32231d,2002-04-29,finding,791.609,-87718.99,1698.53,85.95,transfer,deposit,GBP
89406b60-91d4-4e01-857e-828f87769be8,b5b5eab5-fc7c-402c-9907-bc6b4f30512d,0cee079f-d9ce-4627-b779-53964b37ec9a,2022-09-26,while,5029.389,70647.37,4305.65,99.25,sell,interest,AUD
ccbdb5d3-ae86-4845-b377-1bb97a02e440,889ff0b0-0a5b-4889-8d03-54b4a7334f29,8a6444cc-525f-4e75-81b6-95a64222bf52,2009-03-18,passion,2763.213,-46773.02,4883.83,18.59,sell,deposit,GBP
46685679-f990-49c9-941d-8e4a5d6bd0ed,a950fa6b-3a15-47cb-a1e8-a153b97fa554,478745dc-28d9-47b1-9003-a3013faa009c,2014-04-08,parts,7212.069,-41632.24,2959.6,3.07,buy,transfer,CAD
ed1cc329-a254-46ee-adfa-9825fcb3298e,afc00f97-35a8-407f-a588-9ef5739e269c,970ec1f6-9cf8-44ee-839a-4c322bfe8dd7,2006-01-15,du,3763.964,98966.05,1286.39,38.15,fee,distribution,EUR
df314ace-cc64-4ab5-8c71-c79c1a688f03,37db8ff7-ba5a-456a-a5ba-33c62aa853fd,ba431de5-7088-4a94-80a1-a9da60966d16,2014-04-15,toy,1120.174,88099.94,2531.07,20.18,transfer,dividend,USD
e86cd120-f256-4545-8785-92441dda3d74,d3ff7ea8-28ba-45f5-9f68-e38d8d4a05fb,86fde136-2543-4e31-a904-d149ab826d35,2011-04-10,marketing,9051.574,1251.79,3729.91,41.3,cash,contribution,EUR
6c5e9a43-cada-44ad-a426-62db917ce0f8,b72a1c4a-5d40-47e0-9852-9be5fac3122f,e7d991f5-7039-4c4a-8e01-968562b355d9,2015-05-15,managed,3004.639,44842.61,3452.64,72.63,fee,distribution,GBP
9d1bda2c-e5f0-4395-94c8-e367e1c12987,e5198460-83cc-4f91-b61f-459f223794a4,5c6e7501-544b-4500-b581-ca9f8587fcea,2008-07-10,food,8331.076,81655.91,4360.36,35.58,cancel,contribution,USD
0792c3d6-e127-4115-89b4-1fc645890375,f4f9e2ae-bfa1-4387-a680-52ad7dec713e,9f8ecd38-6d9f-440a-854a-3596359b474c,2000-03-07,admin,2843.862,-5085.15,1230.63,79.05,sell,contribution,GBP
f9e819fd-22e2-4006-b6da-fe9512018e98,cfceea3a-ab6b-4e1d-91be-1a0a2e2e9b45,46e8593f-6d55-4fed-9288-feff82770e9c,2000-06-27,refers,2928.175,75424.26,667.92,50.83,cancel,transfer,USD
58b88a40-7bab-497d-9383-f380e47a55e7,ce1b80e0-d296-41e0-beee-50010632a845,9cf988b9-2dc2-46c9-8690-8a5d0accd513,2011-11-10,reliabilit,5894.364,60225.46,809.68,30.52,transfer,contribution,CAD
965d3008-dac3-4fc4-9ef3-02280d2e05be,b29f7979-88c0-4200-8901-8df1c78abb00,483fd7f6-0b67-4804-b923-abb3b2fd7071,2022-02-05,watch,8168.419,-8350.29,2819.61,94.26,fee,sell,AUD
683bcd3a-40a8-4948-8e1f-f6c656e660fe,e059fefc-4f15-42de-a9db-80d8e66cfa00,01167c0e-3387-4c2e-8f6f-1ece3b9347e6,2003-03-10,of,5432.0,-62572.89,3988.05,33.99,transfer,contribution,USD
5fbfce0a-a3aa-42db-8fe2-4af2c01803c7,9fa6bf1e-3c7b-4b3f-a09b-c42cbb16f2fc,b222d166-73bf-451e-bb3b-32f4d91f2301,2004-09-29,arguments,6919.344,-94723.9,3256.15,27.96,cash,dividend,GBP
e20a0556-582b-46ba-bd8b-8fb851c3f68a,3755599b-5fdb-4e19-82a9-e7704f15c1a7,422f593a-8682-415b-a8c2-51e736b47457,2006-06-25,conditions,1221.193,-98115.21,1501.04,59.16,cancel,distribution,AUD
5977a18c-1bdc-40c5-9f7f-f36537fc6225,62751d75-c0ad-4c59-94b7-3f123aae7daa,2bdf9bb8-5d51-4ee1-bc64-ff435e5b2f52,2020-10-21,in,3994.548,-78096.84,4148.25,47.32,sell,sell,GBP
b0270e62-72af-4fe4-af01-014342f75538,57bad3ce-10f6-4ad5-9f30-6a3a7a5077e6,3d17830b-24d3-4c00-81a6-5eaae7ad9d48,2008-07-30,ch,5267.46,60041.92,1858.83,56.59,cancel,interest,CAD
b3a776d4-248e-4654-9cf9-232948518bfc,4a760613-1d05-4844-a919-5dd4c1d71f35,93840369-ae15-48e1-94a5-60b4c3d969eb,2002-01-22,organizati,8362.176,-93730.68,1731.98,70.35,cancel,sell,EUR
c576b906-a795-4c2b-a808-be4a03194dc8,ee04b1a0-4292-4354-abb8-1064bd619166,d849ae39-f74f-485c-8165-4c9f70145b7e,2013-01-29,baker,5463.93,-23132.6,640.27,74.41,sell,contribution,CAD
a6260186-8232-4638-b73f-1e555711c915,e83eeb63-debc-449a-ba9e-8e82bcf58897,d445878a-da1a-4844-99ad-2b3837c9282c,2025-11-04,damages,5945.554,69917.48,1074.77,56.65,buy,interest,CAD
e16040aa-a84f-4cfb-abff-58d29f3aecca,5d7fe222-77eb-49d0-8512-405c31745c91,aa56e48a-641f-40c5-ac91-3bd782e909f5,2008-01-08,foreign,8012.059,85277.71,3654.91,0.84,cash,fee,CAD
c475cac7-bf1c-43b7-9aad-a92024c8cf01,ea3cd2c5-21d7-4f4b-80d3-fd5ecf7fac43,9cec32a9-6aa6-4f9d-8de3-987afcfe7f90,2007-07-16,muscle,7460.566,25767.05,639.26,34.64,buy,withdrawal,USD
