holding_id,account_id,security_id,institution_price,institution_price_date,institution_value,cost_basis,quantity,iso_currency_code
bc38b8ae-d84d-4520-93eb-d820b34a9008,b2326235-8d17-440e-bd09-86f4a57b009d,ee1d4858-8416-473b-a9c2-5388bc3963aa,4758.49,2009-06-26,384093.07,725228.52,6249.408,CAD
405c96a0-7dec-4374-80b6-3d3d25bd7e5c,85dc4062-0611-4a20-92ce-a3030e00c1c4,82376dc3-93b7-4ada-8e8e-d6a0235117ad,336.11,2019-04-01,706869.17,583976.78,3135.674,AUD
2a926939-7854-43c1-b0f3-59d6abbe26ed,bb620fdc-a0f9-4ae0-80be-3acd7c2e5f60,2a6c8c68-b8ec-47d3-9701-0e59bc17cab9,4082.5,2010-01-14,656811.35,293205.89,2985.272,GBP
18a06b21-8dac-473f-9a01-a7d46b29fcd4,a364e8f2-9c7f-4df7-ab63-778ef0f011f2,1bd19877-eb43-4cd5-a3cf-03860154b96d,1257.11,2019-11-19,321429.71,238256.57,5841.788,CAD
ef153e86-0b5d-437c-8d12-4a3611aa5e71,45580271-21a6-44a6-b00e-494882caa045,831eff5e-6c61-4461-a99a-c751a103b4db,150.87,2017-08-12,72550.31,370401.29,3031.591,USD
25327e44-78b1-4e85-bdbf-7c7c53752a03,3755599b-5fdb-4e19-82a9-e7704f15c1a7,65e62216-8d29-4eec-a3ff-fd3b358e79bf,781.06,2016-12-11,876046.25,853814.21,5263.189,USD
87c37a00-5f25-4c72-8058-44b767bddb70,0b5f0439-a2e3-4d1b-a19f-33ce2e1e074c,d0a59aa7-7a86-43eb-b2b9-5c389cec384c,2477.58,2004-06-16,365478.23,255645.88,8905.794,EUR
9194337d-a3f2-4876-8945-81f4924ae0b1,06732a63-4c84-490d-96ff-3a45b0ab715b,376241e7-6cf6-4b59-b85d-0152c9f7d251,3937.32,2005-05-26,502106.47,469926.07,4880.679,CAD
e7fca54e-9e3b-41d9-9c1b-2df7c5296238,53daa248-adb5-49f8-b950-7a7c95bfe3fc,704ffe18-24c8-4d81-912d-b1921358966e,3437.47,2019-03-25,764498.58,124935.03,6848.557,EUR
4465af10-f0d5-48d8-b742-49ca3e383118,4fd1f447-d768-4c2f-8033-48be656e26ef,9cb1440c-6fe0-4f77-b280-f85e8ded7231,1878.76,2011-10-31,938885.94,748610.28,6160.656,USD
28b7cb07-8f7e-40e2-a37a-d2c2e7c69e8d,c1d60fbd-4ac3-406b-80db-92488a509b76,91ada1f4-ef40-45a8-9683-bd50d84a5b40,3767.12,2016-08-14,423519.05,143252.78,6416.798,GBP
62ad0a0a-e22c-4727-b74e-76ba5c77a275,e0ef70fb-ffee-46e0-a128-7374231d784a,8ac22e4f-2dff-4ad8-9996-9d899633a108,1718.57,2008-01-25,44461.04,128174.8,5035.086,CAD
1fc44939-a2a8-4375-9335-8993220016ee,8f2c70a2-e18a-4457-b54b-71357594f3f9,780f3a0a-8039-459d-a6d0-fe932a18ddc6,139.3,2001-12-13,797456.84,309587.44,767.179,AUD
4d3ab90b-f343-4607-b0fc-82703ffbac89,10ec060a-5f86-43fe-acab-bf94e507aecf,0a666b70-c3b3-473b-8ad2-74e270a3f94b,2417.79,2018-07-09,711085.4,828655.58,4952.871,GBP
c68b99f6-6e9e-42a3-938f-8042458e3b39,106d9bc0-5a3d-4ed4-adbc-05071b23cb47,9eba2ac7-04a5-495d-b399-7a8d818c20d7,1349.26,2013-10-01,850615.48,42892.92,2481.901,CAD
211bde41-d968-45a2-80ce-d98c59459540,53daa248-adb5-49f8-b950-7a7c95bfe3fc,5f730033-0103-49fc-aff8-6c1530b61785,2068.03,2003-07-10,221560.06,298072.72,7465.272,EUR
d121e0b9-316f-4c2a-b778-832c652aeaa8,b8080110-cf8f-468e-8389-90e6eab55247,cc985ee4-54cd-4f7a-852e-05d8b122889f,2937.03,2008-11-05,127502.69,685231.34,878.029,GBP
bbca7918-e42e-4b8b-926b-813ecf1952d0,ad62fde4-2ce1-4f63-b3c2-9d8e6d3078cb,dd7366ff-0dce-4931-aa26-7d6315347920,4426.21,2023-04-28,350050.24,323613.66,1774.87,USD
3db59274-742b-4f46-b7c5-dc3f0053a13c,0b5f0439-a2e3-4d1b-a19f-33ce2e1e074c,3d549974-3eca-4647-a865-5df40bcf1e64,1726.56,2023-08-01,647597.03,717557.71,7116.306,AUD
9400e104-169d-4607-9ad2-6a5932d5d94d,e113da52-ac9a-42e4-ac6b-14db12a72203,a2ef829a-f48a-49f2-8843-0fc8c6aed0d1,3333.2,2002-11-10,201218.65,125502.12,5615.485,CAD
79208e26-7af8-45b1-bd14-04283224142d,5ed10dc8-7dcf-43f7-9b2d-158cde2325ac,c90e9248-3b8e-44a4-9501-412b4d5dc6cf,1998.07,2002-06-28,687265.91,502123.24,9204.261,AUD
8f617dc4-b770-49e5-a9df-fbf5fd5d83d4,afd881c0-9ee6-43be-a9a4-17db5545cb1f,9daa888d-4274-4af9-a060-ccb8cad8ad10,4797.36,2011-02-24,680055.16,422904.97,8845.12,GBP
4343d99b-48e2-4acd-9628-002e54933ee9,25543dd9-cfb1-4d08-af70-bbb1924c6f50,fb1436a2-5563-46d6-906b-c0f2ddde03f3,2605.35,2001-06-25,508090.31,347526.15,7427.156,USD
c04f2b7d-da67-40ea-ba81-505aca1fe70c,5eff2abe-a7fb-45fd-a1c3-ee03a9d7e10b,24568304-7600-4664-88c7-7dac0f23261b,549.07,2003-08-16,325101.23,835850.79,6773.43,EUR
416a2cdb-d1ec-456d-8051-247093027eaa,40d89a87-ec8e-4c0b-9f0e-412a7f739ecf,11147795-e10a-4c9d-a58a-869271c63616,404.76,2010-08-31,421368.0,559677.95,5822.672,EUR
38b684bf-9a93-44dd-a3d0-30b745a91cbd,11847f01-1f4b-43af-bb1b-9d610e2de76d,a481b1d0-bd3b-43ce-843a-444528041b1f,1507.59,2016-07-03,43148.81,239513.86,9342.221,GBP
e225182a-4f02-4a53-aeff-b9919529dfaa,8cfcc836-ae99-461c-a1c2-bbd704ba17ba,ffe7e3b1-ae19-474e-b943-2a8d75faaee5,1194.92,2020-03-08,250884.19,639226.66,3416.352,EUR
63474008-e81a-4e86-974b-afc60f09b2c6,9b7c0916-00ef-4058-bb0a-40a29621170b,805c1fdd-c5cc-4783-93f1-a9aac2eda264,4413.04,2011-11-22,313583.58,695602.43,1165.672,AUD
6587240d-d27e-4e3a-833b-42772d0000d1,11847f01-1f4b-43af-bb1b-9d610e2de76d,478745dc-28d9-47b1-9003-a3013faa009c,4532.56,2016-08-13,219083.55,587012.39,4153.262,AUD
663ea55d-7ead-46be-b8e8-7abdc51f80c7,5d7fe222-77eb-49d0-8512-405c31745c91,8683abf4-58e3-4910-b348-7f0635c083c9,939.41,2012-03-13,131698.86,906299.22,9311.063,AUD
92e6dd75-803a-44b7-bfba-3fa23bc077b4,11847f01-1f4b-43af-bb1b-9d610e2de76d,62cfbb12-3052-4381-a366-455b7fde9a65,2553.8,2019-01-29,373192.79,606991.49,673.761,AUD
e15f55d7-08f2-41fa-a0b0-9998b0bdf38f,bf22a958-2e44-49e9-8910-7e1cf83af196,b7807b9d-7422-40a6-9b04-b2803aac4a75,643.3,2018-02-03,948795.32,641239.09,4296.567,AUD
f9698d4c-80db-46af-a06d-b9c85b2d9311,eec257f8-75ed-4b51-b3d7-c124f9f25e15,23fbfe8c-de12-4bf3-b1ab-433848b86154,2837.55,2019-07-08,845664.74,891981.27,5580.43,USD
abf24a8f-d40f-4c8f-9f1e-602abb5a71bb,72bdb1b1-f0c6-4da8-9376-eb5d06f0b62d,78445a02-a840-4a1d-96da-123e25ddb9cd,3799.06,2024-03-08,877355.45,579733.89,5534.46,AUD
d4736098-3c76-49c1-845a-39090fbd1a22,24c7c612-693e-4d1f-b886-1cd2cdf032b6,e9a4b93b-9d6a-4236-ba7c-05710ec5c431,2627.98,2012-03-12,571068.41,827277.26,6274.731,AUD
b013b5f0-0674-4521-b9e7-1c1ebe4078a4,6daa1ba8-bb50-4d78-be65-81cd1aba1b0b,93f7d3db-9e38-4dde-8a3c-f91e128a6ae7,4952.01,2006-08-17,739525.79,85274.64,4248.575,AUD
6487aa97-cc38-4f21-b5f1-2b3d12a35ba8,177b7e68-ee8c-47e5-a612-a7b6dcac757d,0ac0214d-1ec5-4551-9283-a8fc09aa78ec,1122.34,2013-04-02,347504.5,494660.63,509.503,CAD
d92c9896-f449-4bd3-8477-c986a6657242,5ed10dc8-7dcf-43f7-9b2d-158cde2325ac,704ffe18-24c8-4d81-912d-b1921358966e,3543.11,2014-01-04,388681.18,875053.47,9892.286,USD
ef312a71-13b2-4f2d-a124-5ee27987c6c1,b591bb2c-eee7-4b14-8436-2ddfb87fd26a,e6f3d0ed-67d5-4ea9-9b1d-499e40530bda,902.16,2020-11-07,347544.64,563398.79,785.812,AUD
e5213317-4a1d-43eb-b434-a90ecefbe23b,12dd7dac-7666-4170-95c8-4665e80ad603,cb022aa5-0e5f-412f-8a54-69bd3ba5b0a5,1252.21,2024-11-29,235060.65,941291.44,1341.432,USD
0341434d-880c-4c21-87c1-6bc4ffe3f974,e4908b01-1bdd-487a-9d45-5ccf690e2380,c3cdfadf-0ca5-4a7d-a3fe-7208258c3719,1407.84,2023-02-22,586410.06,718489.95,99.816,USD
c7a0628e-46c6-40c5-83c8-7bab75aef72b,842d0a8e-00cd-4e30-999b-4f631b5ced69,a326bcb0-1b80-4f53-9595-303174758b4c,2439.29,2024-07-24,203799.51,107919.18,6059.387,USD
5cbaf612-e553-46d0-acb1-505bc7542797,8cf74c9c-9d3d-4db3-a2d6-83c983982890,d1bed2c0-8cc0-4b69-9d7c-eb4f5040df08,2853.34,2017-09-20,502409.54,425247.3,4666.91,CAD
f0325438-d687-4f26-8b36-6cc3f7b5489b,60db4cea-4877-4a1f-9b12-4e6ee4315a73,df54f139-88e8-4bee-bac5-ca5eb4c0f957,3410.88,2014-09-02,16979.3,524165.4,6673.57,USD
233c8b48-90b2-42dd-b12f-499cc1800707,6e39df79-f8cb-4108-ac60-739fe97f7690,509e7f29-a633-4120-bfed-fa4451226af1,1131.12,2007-04-22,388306.56,420061.2,1499.06,GBP
e9a56f91-4831-4ef4-af3d-3fc1ad86ae43,6ae33a8a-fa7a-47ac-bd23-fe484da0a085,90778563-8ee9-439c-b893-058325d26281,963.25,2022-03-08,413228.03,348298.02,4704.5,AUD
afc4a75b-7ecf-43b3-9ea2-70a3bab8fdb0,33a1d69b-82cd-4f2c-8402-2d2bd00b6c22,0c7c9bcc-5e6d-4785-aba4-0a5db7e11e90,3205.87,2003-07-10,352785.54,454773.81,3915.929,EUR
7537ac53-97fa-4273-9a6e-0d9f67d72035,a64d4c5f-5059-4c3a-9bc6-7a37c8b0b93f,da92973b-fd8b-4a08-9900-2fc27e0e549c,3657.06,2018-06-18,166201.31,607985.8,3093.881,EUR
06e2aff7-b0ad-4bab-89d6-d5cd716359fb,7612e9d0-bc60-4aa7-baca-70e358bf3a4c,290f83ba-ad56-4fca-af3c-f0a1c6c68468,324.43,2012-05-29,799259.32,879872.54,8380.959,CAD
f0885b45-ed4f-4b83-8acc-537e80246161,1f769866-45c8-410f-b62c-45b8d43fd4e3,fa130a81-274d-465b-81f3-d016491c0420,3549.68,2024-10-03,217087.98,744492.59,4687.737,USD
5e7ff3de-f902-4042-8179-89a4562252fb,c9d44d17-5259-4e0a-a473-5bd11e6555dc,06d16865-378b-4c55-b92b-2b9168b47ff3,92.34,2015-01-11,752397.2,308537.99,5237.61,EUR
8aff9026-6832-4c8a-a0aa-d02136257820,60db4cea-4877-4a1f-9b12-4e6ee4315a73,43ff244a-a90a-414b-bd12-837ef8e68bb2,3547.24,2017-01-07,304605.98,694764.14,3809.371,CAD
f0587e43-cbbe-401e-a7fe-51ffc4d54566,8c5f25e1-84b6-4276-828d-de7cddc4becb,5d54256e-0e1f-43f1-b33c-b4befff7a5a9,3740.75,2001-08-26,324877.19,683510.68,2292.684,AUD
763c7af5-1b21-42e3-a497-e4be2700dc25,f0670fa0-d620-4b54-9be0-4452074cbdfb,3e033b40-0ed4-49a9-874f-ab943e347eaa,1707.71,2003-12-10,413157.83,115935.9,5148.521,USD
1ef85ebe-8cd5-4a5e-be8d-75fb93a158fc,9ef7b6ad-3376-46f3-8830-8dfe1ee2064f,a2868ab0-1753-4987-9e29-e20897c5eb93,3763.98,2013-01-04,12866.7,242834.82,9755.953,AUD
5c796f1b-5052-4627-bb3e-d476402081ef,e43c8825-9785-473e-88e8-3b486f480b8d,ed1cda02-97d2-4c6e-9048-7ff0f60c2010,16.54,2001-10-20,843068.52,856947.56,6725.991,GBP
a2f1e4b2-3e49-466f-b6ff-eb405b63ccf2,ecc74908-4207-4045-a927-a8faa1a436d1,c3432b6f-7266-4842-b360-21b3cbf5a303,3599.37,2011-09-16,329515.21,666196.53,4130.789,AUD
4a49f4ec-d5e2-49f8-b8bf-50e4df69327c,60eabc5f-fac1-4aaf-862f-0d1850d26fdf,067ec451-842d-4e36-bd25-7868e865b466,693.71,2005-05-10,67107.36,334840.83,9184.786,AUD
c7f29644-1beb-4996-a58d-e0c331623638,16e89319-4d69-4d0f-8e3a-a24a27ff5568,e6a8ba71-b410-40a2-8647-a107f3514435,4838.86,2002-02-21,874621.21,710170.98,938.874,GBP
cdfad7cd-d927-42ca-86b9-0263d466681d,318407b8-d24a-4ac4-a599-adf6974dccbe,45708f4a-f9ff-4a64-b4c7-c08f06cab304,4650.59,2002-04-19,502516.6,78602.08,4844.267,GBP
63611fc5-86a6-4b2a-a14d-f665f2ed7176,7813b3c2-be91-486b-b9b5-0bcbc0f3bdd6,3ade3fed-1bd5-4e7d-a12d-4592ebd7f851,3014.49,2015-12-08,809539.27,209097.87,3913.07,GBP
49f8ec36-902a-4a2a-8277-9c972efa14a6,9ef7b6ad-3376-46f3-8830-8dfe1ee2064f,b346530d-4373-4107-b46f-993653dbf2a3,1924.7,2000-04-27,228535.19,650931.65,9385.124,EUR
34d2ac8f-f59d-4c0f-9e0c-e2f93a8d24d3,09e00676-9642-48fe-9ce2-7079c4c4e1c2,7d70d6f3-016e-4960-8f4b-482091ec2c6f,1518.6,2002-01-12,175186.86,73637.72,2462.634,CAD
56baa3d3-dd9c-4fb6-aab7-190567a53f1e,63fe974f-ddf5-42c5-8b7e-23ef063a93a9,478745dc-28d9-47b1-9003-a3013faa009c,2070.73,2003-10-13,849050.0,581512.5,2798.812,EUR
9c3421e7-b0b0-4ea8-b09f-10f42d0973aa,6f64833f-e238-473d-a051-bcd2f81f6d3f,fc6be098-58a4-410f-844a-8e8c339b7fd7,50.86,2024-09-03,201051.55,683868.47,6111.106,USD
19e2fe80-af99-44ec-8425-24ec70d8a69b,0b3a14fe-e404-4dfe-9706-ce6402f7f601,01712258-91f6-41f6-9747-6131bd3ecdbe,3585.63,2024-05-24,667843.04,601217.47,9878.892,EUR
5e142a36-3a90-44af-ad20-1e5ec4b883f9,ac146931-51e8-4be3-b8b3-92e574c729a7,8247ae82-c506-44a1-aa98-3babc14898d6,154.34,2013-10-23,224914.86,361227.01,3450.362,EUR
eabce05e-4df1-4a39-a7dc-025a35e59b18,71d42ca4-7ae8-4b39-b29f-7d619e2c3500,22c2685b-cd70-4669-8731-df14a2f9b55f,3442.48,2003-01-15,666294.67,107655.84,2008.691,CAD
257fa658-5706-470c-9e27-bdf0bb298395,3755599b-5fdb-4e19-82a9-e7704f15c1a7,50220bce-d167-408b-817c-414ddbbaa25c,3552.47,2022-07-09,739639.43,126144.42,6892.738,CAD
1d3abb45-0f19-4ff5-a514-b7dfa67edd50,00194c0c-8b4f-40bd-9e6f-ed5f60bfcf44,6ca841c3-a984-4214-af31-b2f33e9089b6,4764.27,2007-12-05,330022.35,451627.94,981.438,CAD
ec525995-1bc4-4560-9c1c-83523c829b46,76224199-91d9-4a09-adda-a99ab2794df6,b5863c19-a4c4-402d-b570-a0dffe15de70,3156.8,2012-04-04,47436.25,806238.15,7836.728,CAD
3d4d4e3c-cd2a-45b1-819e-cc7b86a10b2c,a03c863e-8011-47dc-9c37-453c3a7e4f55,350159e5-bdbb-4da1-b577-b181b8bd3049,1247.63,2009-03-09,369153.61,501325.23,5554.49,EUR
15042d90-dc20-49ec-964a-e1c724676626,2537f838-cd5b-4274-9cfc-39fd56173202,b05d5d1f-abd8-4f5f-a749-eb9731a1efb3,2280.41,2007-09-05,67058.96,701008.84,7728.686,AUD
844be69b-a249-47d6-a567-f734ffc40f4f,283b85ff-a6e4-4b39-8d77-bd8a2d17c419,4f778a96-d3f3-4957-80fe-0d91fe17f883,1648.82,2020-03-09,284038.76,854316.36,2921.1,EUR
fe7554cd-a446-4ae0-a518-0302ad2d8a23,e0ef70fb-ffee-46e0-a128-7374231d784a,11147795-e10a-4c9d-a58a-869271c63616,2709.06,2022-05-28,72248.99,355540.01,7993.224,USD
9ba9bcb3-b13b-41d0-bf0e-7a0b832235c6,67b9bd51-767b-4082-bdfa-158813d4f230,82dd4e8d-2d02-4af1-a32f-f43329350d51,2996.97,2005-10-30,505331.73,507678.46,8994.61,AUD
04fd46c9-da96-4737-a349-0242d6a9478a,3ecb86d8-618a-4683-a66e-f3877902006a,22c2685b-cd70-4669-8731-df14a2f9b55f,4546.62,2010-02-12,906934.86,73837.02,1208.04,USD
c9d21d7b-5529-41be-bfcf-48335104acf8,713743dc-496e-4ea4-be1c-5a668df54770,2a6c8c68-b8ec-47d3-9701-0e59bc17cab9,2935.51,2007-09-10,441717.26,413655.92,5743.442,AUD
57b1704a-b907-418b-b72c-af78c86ad65a,e98d6f1e-67c7-44f1-a2da-d74a65f0ab25,a41dd272-f514-4b08-b19f-958341077785,1230.47,2003-01-25,725882.43,408209.62,3520.488,USD
144a8d2f-8cc2-4b0d-8a77-c3a87cc231a9,94bba9fe-80ec-4fa9-bc10-7e5f914e8169,45422074-b2ca-4a78-b272-e00f9cd709c9,2069.66,2005-05-01,346378.93,508143.94,9951.196,GBP
1984a9ee-ad99-4c65-a875-8ffe1929424a,d5b8eec0-e5ba-4b71-a036-cbc43f823dff,d85a869c-9a59-4fe9-8a59-88d63aefa67d,4794.03,2019-08-11,703138.3,804956.44,3867.291,EUR
daeacdc4-9bcf-4254-96d6-a756193ec9d4,74bc266d-de4c-45cb-86f4-c96936d50011,ba49b1ce-bcb0-489d-abe9-5796b059e6cd,4198.41,2005-12-13,655512.05,656548.89,7084.346,AUD
c0e65da8-5c78-4d86-9fee-6a4fa3c6c84b,b2107ed1-32f8-4969-8890-5d25fb9aa304,6a554137-9510-4394-b4c9-26af2b7a1dc6,2817.77,2000-12-13,814604.92,889370.34,9569.909,GBP
79cd5986-a3e8-439d-bccb-33be07b6a4ce,182f5c29-eaec-4de0-bd4f-b0b90217a5e4,2877b693-505b-4d4e-8b7c-883fa360adf0,2813.62,2013-06-23,561898.94,263540.39,7786.961,EUR
490ef16a-04bb-4a36-8dc8-9d4adf87ba58,e80151e0-a109-4d9d-a28a-435f68a2b083,4fcd9b26-2f5e-4bb0-a2d1-d206bd173376,948.57,2008-12-29,852457.19,814397.93,7403.538,USD
083199a9-99d6-4ca5-b5b6-59ae853c9510,9e85d010-9945-4d8f-ad3f-ccfbb2be3579,c0e4809c-1339-4b63-9b53-75e697591ede,1599.21,2006-02-04,480257.95,808787.64,4092.793,AUD
8dd416ed-7905-43b0-987d-8eb365e27fa2,99552530-45e8-47ce-a4a4-53c1ecb2e9a3,e71f3595-7661-49ae-a30e-04693c8c3809,1975.45,2007-11-23,721829.8,237713.18,5423.321,CAD
21c33a4a-e026-4e46-a650-55f72271e83a,00ba0491-f3d3-4b70-a618-d959c4e7f48b,26b953b2-477f-41d2-8351-fd35ca0cd4ca,4221.21,2024-01-20,343261.28,339936.41,7769.438,AUD
b6924c4e-16c5-47e0-b3c7-8e5b89b72dd1,bf22a958-2e44-49e9-8910-7e1cf83af196,d2b2f460-0638-4120-bfe1-6d878524e43f,4783.08,2013-04-15,915631.65,707033.87,5826.206,CAD
910fa4b0-7b5c-4906-9d90-28ca9194fda5,f6ecd390-9033-49fa-87d8-8b78bc3d97f4,c5fef37f-3f91-4e2c-9183-238f227b0ff8,452.03,2015-05-02,367504.05,346678.81,4002.791,GBP
a516aaeb-e317-4230-8fcb-a11063e6fddb,84fa2251-b304-441b-b47e-d11b373b98cc,b222d166-73bf-451e-bb3b-32f4d91f2301,2218.01,2024-11-21,187508.1,946089.68,5643.209,CAD
68ec6e13-2ac7-4458-af23-ad9f8937264d,5099bf7b-7060-4c94-902c-c8d6b7bb4293,01f92360-682c-4989-87d2-51138b29bb27,3255.87,2002-10-25,741247.28,764002.19,9592.739,AUD
bc064600-e771-451e-92da-9e36945d8795,1f769866-45c8-410f-b62c-45b8d43fd4e3,bea708ab-c677-4a34-b610-3cb20b701f2a,3783.97,2008-03-31,756614.95,383623.25,152.651,GBP
f5ccf98e-1a81-4192-826f-fb5089fa1d97,1c990461-5025-4210-896f-f8430c1d7a0d,aa4a8e00-6771-4bfe-bfb2-f6c5592a4178,585.12,2005-09-12,780197.28,86960.33,6371.178,EUR
b09ee00a-ce76-4bd9-acc0-490ba4328704,a09d5889-1b97-43f8-8e82-8473b99474de,e04ff7f9-b0f2-432b-84c5-3f9e7fa90a45,153.46,2004-03-02,382861.61,561920.74,3271.794,USD
7f41cd2e-1b63-4473-ade0-582894f4541a,5a8410b0-db4d-4602-a18e-a7ce2e826d97,c3432b6f-7266-4842-b360-21b3cbf5a303,1148.71,2009-04-08,34337.68,531052.92,5349.08,AUD
4e70636b-0124-40a3-9a43-8e17da700090,83d099d9-51a8-40c2-bbe0-8217c9bd7f13,2114afcb-c3e6-43f1-9ee4-61d7b4d6225f,4976.23,2022-01-21,438340.91,717.07,1398.547,USD
3eb24301-8b06-4525-ae27-5887ed8eb3e0,3cbc3879-1651-41f7-85c6-7c6c549acdb8,abbda769-fac0-4c6d-898e-42c4c5e9c981,4511.91,2000-07-29,903182.94,926416.31,7119.562,AUD
249149fc-c988-4336-8dff-96e4be9cf710,52a321c1-976d-4210-ab64-927705880fbf,75e49087-ffa2-4e7d-869c-6bac8e26615e,2752.91,2005-04-02,549132.58,943502.91,1579.434,USD
f2af940f-d111-4c1d-a22a-24357827332b,d5d85eba-948b-4853-a5c6-8a41191cedbb,4b5c76a3-a63c-4601-8d94-3624e749ad03,3791.76,2010-01-30,577840.24,426923.42,8524.272,USD
47420991-2682-4882-95f6-30753114ce62,21b9f41e-aae7-414a-a5e9-9dc068e4b027,63b13441-4e49-4d2f-b55d-fc24532570ab,2143.06,2008-08-18,219839.53,163891.79,174.522,AUD
7fba2fea-89ea-410d-a583-133eb755a919,5778aae7-4f5c-4dd2-a077-0c817cf921d5,3bc7c215-0d4c-4c78-8e97-eeb5b62abebd,3234.34,2004-08-16,223545.2,774344.79,5032.871,CAD
9269a326-3d47-4637-a07b-e29f4d873a69,48a984bf-0b03-4e59-a698-4a8e88837986,6d7f6338-6621-4395-8803-4da97f7c382c,4934.64,2006-05-24,375335.28,420527.45,9.614,GBP
a4335d96-661c-4e5f-9cd7-0daef639a5e4,b26ed3d2-9a15-4398-a600-33f9a6fb07e4,054cfac2-ac77-4e42-a209-e4e5b3d114c9,3203.0,2011-08-23,579305.22,696519.45,3475.069,CAD
5a1c33b5-f5cb-41ae-a41c-d565d7586463,842d0a8e-00cd-4e30-999b-4f631b5ced69,96613ebb-5a94-401c-9d2d-5efb2ad4f2eb,3296.77,2006-12-21,325976.66,805528.85,8389.935,EUR
3476fe38-b36d-4bbd-98fb-e271f5237a62,865d4227-31cc-4dc2-a5a2-6e8f50e089e6,d63342be-c398-4986-a141-f05d2b58c529,4232.57,2009-07-22,588953.25,489118.55,339.674,AUD
7d057382-ecb7-4dd9-91f3-bc8a022c8d7e,368c49b0-f866-4535-9a04-0e7743ff533d,c5f647ce-9577-42cd-8a76-e34de4901d31,1303.21,2010-03-24,818700.7,201226.81,2439.888,USD
3064e979-eae3-42c8-9450-fa76deca2f21,851e0797-8dbf-48e8-8a82-28cffcc82c87,3cbcd3b0-146f-4ed0-b98e-7757447c5978,1962.36,2013-08-24,725803.16,5637.6,9462.732,EUR
1f945fed-000a-49c0-9b15-95cd2d3b9761,16e89319-4d69-4d0f-8e3a-a24a27ff5568,6edc1173-d2bc-4c87-8b65-dd5d31c85dcd,4972.84,2020-11-10,270546.06,425707.08,5497.514,USD
cf2fdd74-47c8-44ee-a961-6c46a2c21745,46d9a679-3254-40bf-8b62-ebd2c81309b3,51027357-938c-4097-8bc3-f91d21a827b3,2663.4,2019-10-18,746263.8,241086.82,6610.814,USD
83223497-19e8-42b0-8dd0-b9e35587cc1a,1192b775-8134-4523-9303-5266d311858e,c5f647ce-9577-42cd-8a76-e34de4901d31,3775.27,2016-04-30,517484.17,502613.69,5337.999,EUR
fc4e2981-52ef-41ca-8edd-0aa8517c972c,6f3ad338-6fde-4da3-b4d7-e9b4ecace2e8,e6d2b707-25fb-46f1-920c-1dbffbb3ecd7,290.68,2010-12-24,160828.0,212345.2,945.197,CAD
d586ac04-a7e3-4c8c-bc28-a252ad7c7aff,4bc0c323-df50-42f9-a0d0-9ae8546594ea,147fd11c-9a2e-4fa9-b810-b94100dbef0d,4838.06,2002-10-20,800804.13,422421.65,8821.977,GBP
35c64f9e-4049-4a21-9555-c5681a98b575,fdb70a44-a071-4c1d-be1a-36b8b959024d,7020d6a9-3f59-44d1-ba3c-fdb6d69e4957,638.91,2003-08-15,272122.0,495337.85,5083.912,AUD
e37714f3-cabf-4df6-b12d-e8e991ee4ec3,2dd8a205-a935-4cec-9dbf-9ba002148843,ec836478-230d-45e8-bace-0dbb2bd95aa0,243.53,2007-08-27,32665.33,327779.23,517.489,CAD
34703737-b66a-4d77-bc96-10b502197d91,627173f7-aa6b-46cf-a02b-49dd28b68d12,4fcd9b26-2f5e-4bb0-a2d1-d206bd173376,70.66,2013-07-01,90623.54,293881.2,1221.503,GBP
cb51b8b9-369b-4675-8fc5-aadae1858227,e103c04b-1411-4b56-a73d-9bbaab8c0e57,431b0421-75ef-4e90-bfcd-e1c9aba9c848,1577.43,2013-03-12,787461.72,768566.5,129.962,CAD
db64deb7-903c-4edf-84bb-6a11aef1e58f,dbe11743-61bc-47e3-a14c-f143dc53a0a8,392a54ea-f100-43fd-aabc-5ec35254f660,127.89,2019-04-25,916364.91,671522.64,9661.761,USD
cfc1eb6a-f24d-4219-99e9-8d085a5a5dbb,d86e1cd6-c6b1-44ae-9f19-b7f1c7e07452,16180665-2471-4801-8034-84f8c5530f9c,4626.08,2014-08-06,450744.7,519052.6,9381.846,EUR
68301e53-9b1b-4a73-9889-22dd191af401,713743dc-496e-4ea4-be1c-5a668df54770,3463522b-c4b7-4fbf-a328-681647f6e8b9,1288.17,2009-06-15,441027.94,758276.33,2317.926,USD
7f475181-9cf3-4e17-a3aa-cdf7ae3f2e92,669c2c52-9e0a-454d-a333-b1be285efaa5,ae5307c0-7c35-447e-b205-2ce00e5b34e7,1545.16,2009-05-29,496146.85,244011.61,4018.849,EUR
d1adb6ef-687d-4e76-8692-39216bb6c69d,f63d95c8-bf89-4096-8834-f1ca80d3cc6e,485c3291-6600-4a75-8b22-c5fbc6506e09,2862.28,2003-06-07,820281.25,636227.32,324.329,EUR
135d8cf1-684c-4a24-819c-c0baba9aa5ad,d43dcfec-b760-4bda-8fa3-7f4b98fb822c,6f644f89-f892-44e0-b687-71e88f13f6d5,3021.92,2019-07-30,104634.52,107312.54,5311.293,USD
908d6924-07a2-47c7-b683-e91e91ffc53e,398059bc-e529-4d70-b546-46dab5b88a38,f704b844-a8f5-4c55-a1a3-ac0598cfb769,4731.58,2012-01-17,377963.08,67683.57,2190.352,EUR
