security_id,isin,cusip,ticker_symbol,name,type,close_price,close_price_date,is_cash_equivalent,iso_currency_code
9f8ecd38-6d9f-440a-854a-3596359b474c,hang,magnetic,wake,corps,cash,3914.52,2015-05-11,False,AUD
ed1cda02-97d2-4c6e-9048-7ff0f60c2010,epa,display,burn,churches,etf,3880.81,2019-12-13,False,AUD
472f93f0-959c-4ff0-98bd-8c8427acec8d,post,skills,price,anniversar,etf,2888.18,2020-02-28,False,USD
27699904-e546-4669-85f5-ff2d7c302220,sons,explanati,bell,desktops,other,3607.0,2010-11-28,True,CAD
9d491df1-d61b-42de-b754-dc7c149f9064,flexible,liberty,plent,disabiliti,derivative,2917.62,2017-07-31,True,USD
3400b225-a017-48c2-ad35-3ee88b3886b6,worst,allows,hairy,ingredient,cryptocurrency,852.57,2010-11-23,True,AUD
e2338e92-9541-4f9b-89d7-f62c726db0bb,relief,detection,inter,sensitive,derivative,3145.13,2024-08-28,False,EUR
a8ee61fe-4147-4f93-8d52-6ef15e53b256,caused,additiona,smoke,wine,equity,3098.68,2017-01-20,False,AUD
119f13a0-a89a-45b4-a16c-292349aed4c9,capability,sir,front,organizati,other,4205.84,2002-04-21,True,GBP
62cfbb12-3052-4381-a366-455b7fde9a65,paris,motors,direc,shift,fixed income,738.89,2021-05-08,False,GBP
efc45b66-7209-4046-9ba1-2b17fabd1a8f,agencies,atlas,thoma,improvemen,loan,3403.64,2023-02-14,False,USD
478745dc-28d9-47b1-9003-a3013faa009c,canadian,throat,sm,extremely,fixed income,157.86,2003-11-23,False,CAD
b99c0c28-f85e-4d50-b75a-e6615aaaa963,anthony,interacti,cm,mod,mutual fund,4741.03,2003-08-06,False,AUD
1410f4a9-9bdf-423a-8d94-e9ed627c73c9,simple,grand,alien,port,equity,549.49,2022-05-29,True,EUR
49782fb8-86a4-447b-8a3f-a9389f4cc3cd,collins,crack,conce,ds,etf,94.7,2000-01-11,False,USD
20060b42-aa15-4504-a6b7-c0ef1c315cea,takes,amended,offli,described,cash,1568.47,2025-01-10,True,USD
fb1436a2-5563-46d6-906b-c0f2ddde03f3,eligibility,health,mc,assigned,loan,757.16,2011-06-14,True,CAD
f6929483-b1e7-4a61-8925-3d60fc72a251,ds,cassette,conti,tall,loan,3452.5,2004-04-17,True,AUD
b7807b9d-7422-40a6-9b04-b2803aac4a75,lodge,oriented,semes,searching,mutual fund,2051.89,2013-10-22,False,USD
690f4dfa-8d14-45ed-8df6-0ad0a7efbe0f,workshops,sa,focus,markets,cash,3874.86,2025-03-06,False,EUR
fd4965d7-6e54-4927-b574-9b7f030a2170,junior,toner,launc,globe,cryptocurrency,4602.61,2005-02-20,True,CAD
dd2bd285-3042-4a00-9318-543a1185b0c7,communicatio,ex,criti,tests,loan,4364.09,2012-10-22,False,GBP
c5fef37f-3f91-4e2c-9183-238f227b0ff8,rr,asia,wrest,lose,cryptocurrency,3679.19,2007-08-30,True,AUD
55e03c32-b76d-4504-8248-e50fde17524c,rfc,zoom,weeke,blade,cash,311.42,2018-03-08,False,EUR
76943db3-9718-4332-b392-711eecbd8ed3,percentage,distribut,shots,toward,equity,690.42,2014-11-09,True,AUD
142881c9-d0ad-4cb3-906f-55ca1e893060,arrangements,yield,crop,spray,mutual fund,1036.72,2014-05-22,False,GBP
bc602404-1f3d-411c-8098-464454e4b6b4,sections,flags,space,spoke,cash,1625.25,2000-08-29,False,USD
565c3f55-9376-4f83-adf2-ffa6cb59cf1b,comic,nature,serio,prime,etf,3311.14,2009-11-18,False,AUD
b05d5d1f-abd8-4f5f-a749-eb9731a1efb3,toolbar,alcohol,priva,vacations,cash,2627.39,2005-02-15,False,EUR
939387a6-a8a5-474c-ad4b-2ea650bbb08f,michael,mi,condi,work,fixed income,1568.77,2011-10-10,False,USD
fa74c0ac-1da8-4c2f-af68-45d529fd1f8a,table,kit,equal,kill,equity,865.92,2020-07-23,True,AUD
3ec6615e-5006-491f-b8dd-cf4083678f42,being,deals,criti,logic,derivative,4560.62,2008-08-28,True,CAD
df12ae2f-b142-4713-8a20-49227fcf9f1f,ability,towns,contr,capabiliti,cryptocurrency,1711.64,2009-04-13,False,GBP
8ac22e4f-2dff-4ad8-9996-9d899633a108,puerto,tr,spend,existing,derivative,1771.44,2015-02-08,True,AUD
e9001987-4797-422a-825e-2e9356814cfa,agency,multi,towar,rom,equity,3859.95,2012-10-12,False,AUD
637e22a3-de7f-47d6-b72d-97254bd0fd05,spot,street,vista,function,loan,3604.63,2018-05-23,True,AUD
51f41254-a98c-4a7e-97bb-a8f956e4cb83,updates,grants,blog,enforcemen,fixed income,3216.55,2009-01-27,True,CAD
6a585a2b-5cb0-472c-a98e-0d3228ddf1e5,case,church,value,score,derivative,3466.57,2021-07-09,False,USD
84f8b9b9-c2af-41a4-8a24-1ee4962c5709,visual,passenger,colum,wash,other,3050.39,2000-10-28,False,GBP
6d663ecc-8215-45da-8c43-ac604491b75e,presence,trucks,save,curve,cash,961.33,2021-12-02,False,USD
50948c68-3307-4761-bba6-a88610916e90,mx,come,entit,pounds,loan,1232.6,2019-12-16,True,EUR
07c367c8-8e14-4c4e-9a0a-e459a4d20047,cameras,rapid,value,value,cryptocurrency,2790.44,2009-04-20,True,GBP
c5b5c2e5-0852-4481-b29d-107112136d1e,good,xp,walke,alternate,loan,1124.34,2025-06-08,True,GBP
b3492225-b335-4d48-bbc4-88062a369aec,nj,traffic,warm,cs,cash,4864.55,2020-04-20,True,GBP
134da625-4cf1-41b2-9afd-95149491e569,mile,undergrou,cd,regulatory,mutual fund,1488.08,2008-11-25,False,CAD
821b173b-395a-4d13-af5c-b4eb13cf54c1,definitely,winds,clust,target,equity,1445.03,2023-11-22,False,GBP
80539e58-6766-4c7a-b126-a7f9dd464f40,beer,promotion,pad,taxes,other,1036.4,2004-11-04,True,CAD
75843c5f-6055-47d5-b90d-7e8057510ae0,incredible,displayin,detec,attribute,loan,3524.94,2020-11-02,True,EUR
7a1cc0a7-ddbb-48b3-8840-03dd02a4386e,difficulties,bowl,above,giant,loan,1585.21,2009-08-02,True,USD
749bd7ed-2e73-4061-a70a-2db27ddfc8cd,reading,waste,talks,knife,etf,1744.02,2018-06-24,True,EUR
5ac66605-7e16-4081-90af-65d92fafa7c1,garage,maryland,blogg,johnny,cryptocurrency,4668.5,2004-02-10,False,USD
91972b07-80f3-420f-8d1f-c8ef1e40b522,studies,patient,postp,clean,etf,3977.03,2010-12-14,False,EUR
0c7c9bcc-5e6d-4785-aba4-0a5db7e11e90,avg,sponsors,eleme,evolution,loan,1367.29,2005-04-05,False,EUR
53c315d8-1ffa-4b21-a1a9-a994f382da81,vehicles,award,codes,furniture,loan,609.38,2025-09-29,False,GBP
cb48f35b-af4a-43e6-9e60-ba911f9e2605,read,master,theat,bet,fixed income,3383.11,2011-09-17,True,USD
2cbf49f7-35a1-4fae-b064-676dd823b15b,near,obligatio,juan,allowing,cryptocurrency,1898.48,2008-03-09,False,USD
90560841-96de-4ff9-9a70-bd33f722491a,upon,clinic,techn,christophe,etf,4900.8,2015-05-24,True,CAD
eada3306-7dac-454f-939d-12b05b563ccc,blogger,coordinat,confi,pride,fixed income,4091.89,2010-02-15,False,GBP
b8af11ec-3b08-4817-8e2c-2ae3a4975d13,que,rather,displ,dust,cryptocurrency,4773.04,2002-03-25,False,EUR
c80fd204-81c9-4adf-84c7-797c7cf13d79,defense,applying,mista,spanish,cryptocurrency,4023.08,2007-11-24,False,EUR
df4f8a54-7749-470b-a135-a84b3806ffde,chicago,food,hospi,element,loan,1452.27,2021-07-31,True,CAD
6ca841c3-a984-4214-af31-b2f33e9089b6,petition,ng,conti,airline,other,1438.16,2025-09-12,False,AUD
a46f3c8e-b727-4759-904c-5054799079dc,cold,effort,basic,speech,other,3570.71,2002-07-01,True,CAD
06d16865-378b-4c55-b92b-2b9168b47ff3,epinions,greece,keybo,personnel,cryptocurrency,1731.82,2008-09-04,False,USD
c02acbfc-0263-491b-95fb-91da0b46e199,believes,marketing,compo,targeted,cryptocurrency,2211.89,2014-06-22,False,GBP
fe540503-b0de-459b-9c21-1267cba4df60,franklin,increase,discu,inventory,other,1282.23,2023-11-09,True,USD
6fa406a1-757f-43bd-93e6-86c6654d922e,dad,do,assis,reported,fixed income,2395.4,2018-07-27,False,CAD
da78976f-e2d4-4b8f-b377-11c633a858fd,piano,bearing,fees,manufactur,cash,1010.35,2020-06-04,True,GBP
d19ed1e8-d8e9-4e4e-9ce3-251c933aba14,ways,na,mecha,spears,loan,2692.89,2021-04-16,False,CAD
c1ae8ff3-0623-46b6-8895-7da505a3fefd,side,highest,magaz,subscribe,cryptocurrency,4665.12,2000-10-29,False,AUD
992f2f78-5b93-40ac-a1cf-c5d29575f06c,japanese,table,jeff,bandwidth,equity,3480.86,2017-06-30,True,AUD
b8478098-0f0f-4a6f-a31f-fb939a61af57,thompson,proxy,latte,these,other,686.37,2019-04-21,False,EUR
67acd870-90f1-4dc1-9e6b-2321c34b4659,segment,plug,okay,bus,loan,3078.39,2002-11-27,False,EUR
6b4fb8dc-12bf-4476-be5c-bcaf6aa886f4,reservations,colombia,wisdo,web,derivative,2934.16,2014-12-10,True,GBP
2ec5ffc2-85e4-4fb6-baa5-6ab6ed92af34,settings,cam,holde,worker,etf,1212.3,2020-07-04,True,GBP
0b7df5ec-2950-4f52-8b7e-daaa37c65a06,icon,young,optio,solve,mutual fund,3349.17,2004-01-31,False,EUR
fba22409-7aa7-4c23-b17a-01b20148ab6c,dimensions,to,tools,attorney,cryptocurrency,2655.21,2001-05-16,True,EUR
9cec32a9-6aa6-4f9d-8de3-987afcfe7f90,glasses,greece,exper,drawn,loan,3189.73,2003-02-08,True,GBP
c3432b6f-7266-4842-b360-21b3cbf5a303,instructions,supplemen,sauce,open,loan,262.47,2017-03-13,True,GBP
431b0421-75ef-4e90-bfcd-e1c9aba9c848,liver,hill,held,character,mutual fund,2066.51,2014-06-22,True,USD
ac4b70d3-5322-4633-b6c3-617bd517c08a,museums,residents,unive,traveler,fixed income,3586.79,2023-12-31,False,GBP
e2463cca-b2df-4f93-9b6c-38dc008ec7f1,mexico,blog,eatin,magazines,equity,502.73,2017-07-19,True,CAD
f142380c-0fea-48b7-93d4-4f10f010035e,fees,header,genes,juvenile,equity,3853.83,2023-12-05,True,CAD
c68c41ff-72ec-437c-9004-dc64ac8b1a3c,now,ancient,draft,certainly,cryptocurrency,25.92,2013-11-04,True,EUR
9ae5bda0-273f-4bda-a142-d0ba5e8f5793,novel,presence,angle,technologi,etf,2751.77,2015-10-14,True,USD
c40c76fc-b715-48e0-962c-39b4f0178b15,extremely,define,relat,traditiona,loan,4645.5,2008-01-23,True,GBP
e952324c-8c79-4e85-9659-5330411f0c0f,thailand,africa,shown,engines,loan,2034.54,2011-04-15,True,GBP
2118b7c5-05e7-4d1a-bcc0-1ed09853fb9a,dual,king,previ,biology,mutual fund,4675.16,2014-04-28,True,GBP
219cfe33-05a5-40b9-a19c-19fde150eb7d,successful,carried,weekl,improved,loan,4392.0,2011-02-22,False,AUD
5b2fb372-4884-4b28-9522-b836a0f92d53,ski,documenta,herit,parks,derivative,2387.25,2011-09-29,True,GBP
bacb58b0-a909-4ea1-9ae7-7aa1e77f0057,condition,country,sit,reference,fixed income,997.29,2020-06-02,True,AUD
6cee6f64-9e5d-4946-a577-301e9491b4b8,resorts,subscribe,silk,lifetime,equity,4819.57,2012-05-07,False,CAD
67e310a2-7b1f-492c-bda2-24db90e6177b,cities,es,lease,cartoon,fixed income,1605.85,2003-08-03,True,EUR
9a0adcf3-ccc6-476e-87bc-ed8abeb3fbf5,star,swiss,alexa,considerat,loan,3229.49,2021-04-21,True,GBP
68fcc011-1ddb-46a2-9aad-094047437e8b,sold,sought,detai,installing,etf,4539.69,2020-10-01,False,CAD
2cc7325e-fb82-4f03-bb66-c2b04547296c,township,productio,doubt,singles,equity,447.31,2001-06-08,True,GBP
77f883c7-bf63-4578-ab86-71c789c1ca6f,leader,overall,cafe,allow,loan,2870.67,2004-10-07,True,GBP
038dd66d-c0a9-488b-8812-a3d4ad20dd94,fruit,near,comme,suggestion,loan,2675.77,2002-09-07,True,GBP
4ea441a0-10a3-497d-8841-8a7db97376f4,multiple,financial,clear,terror,cryptocurrency,3615.59,2018-04-27,True,AUD
f0c97344-a7b2-4528-b788-926a5f580f47,remains,poverty,easie,girls,equity,4683.35,2007-06-25,True,AUD
a9820680-7f38-4118-a7ee-c84c86198132,cleaner,mitsubish,wales,still,other,4566.15,2004-10-01,False,EUR
82887476-a88c-47a2-b587-edf13f214453,partly,plugin,docum,haven,other,875.33,2008-03-05,True,USD
4f844013-b17d-432c-883e-914f9c2925f8,afraid,runs,rice,activation,mutual fund,4411.23,2017-05-26,False,EUR
87a88e97-7260-496c-b140-93438ee99d65,together,partly,niger,action,mutual fund,878.95,2005-02-22,True,GBP
ae6e5d67-36f6-4155-b8ea-b9b5f367c0d0,developments,september,enter,war,cryptocurrency,4598.17,2000-03-01,True,CAD
cb88b629-8522-48df-a6a7-7c207f74561d,paperback,holds,ga,films,mutual fund,4985.86,2011-04-19,False,EUR
1cca972c-d3a9-4669-9c56-c83f87a25126,developing,involve,plent,sitemap,etf,1984.98,2010-01-06,True,EUR
94fd8cbf-8b69-4be0-84a0-65ee2c5f6f72,greatly,blues,lets,pg,etf,2476.92,2008-01-05,True,EUR
919cd43f-ae72-4461-bed9-43f8c5324c5d,specs,fund,parti,now,loan,4683.04,2023-07-17,False,CAD
36726c97-b7e6-42e9-ac94-d0286296e40f,employees,bowl,athle,worker,cryptocurrency,4810.66,2003-12-03,True,CAD
e606917f-f02a-453f-8d40-68b2447d61b9,paintings,stretch,disch,protected,mutual fund,4630.2,2015-08-25,True,AUD
4f778a96-d3f3-4957-80fe-0d91fe17f883,templates,employers,charl,review,loan,4383.72,2011-09-19,False,AUD
c3da1795-017d-42b2-8744-05fd8276aa06,theory,sequences,semin,nfl,other,46.35,2003-08-17,False,CAD
0ec061a5-a104-41d0-894a-33b3dec68b10,personalized,polish,quali,pen,other,2839.81,2007-10-02,False,USD
3d04bf1b-136f-413a-9ca9-c7da88ba6e6a,younger,director,highe,global,fixed income,536.51,2023-11-17,True,AUD
90321d8b-671b-4d3e-8704-1cdcd3db9643,american,projectio,mitch,confirm,cryptocurrency,4914.97,2009-08-21,False,USD
0f59b32e-8828-4610-90d3-0d819e345acf,raise,cup,machi,samuel,equity,1422.82,2000-01-16,True,GBP
4947709b-87d1-4db7-87c7-9c1a115d296d,thus,placement,leave,sponsor,derivative,4945.5,2012-07-22,True,AUD
ca4988ef-47d6-4b33-814f-e4465af2c6e9,speaking,surface,compa,bio,cash,2716.51,2003-08-23,False,AUD
da92973b-fd8b-4a08-9900-2fc27e0e549c,camping,directed,setti,resulted,loan,2469.57,2014-02-03,False,GBP
fa0552db-fabf-443b-9a88-c55e4a08a894,complaints,points,fall,begin,loan,4692.8,2010-10-05,True,USD
e7fd3da7-51c6-45a2-a45e-da08264117d7,flat,registere,entra,says,cash,4255.3,2002-03-09,True,USD
07565a8a-9adc-4dae-a6b2-924f27150683,extreme,disabled,elect,stands,etf,2340.11,2019-11-19,False,EUR
5b20ca94-78f4-479d-bfeb-5d50b1607509,isp,submissio,move,usd,other,964.07,2017-12-11,False,AUD
e37742d2-c9d6-46e2-b345-45151afbd493,authors,technique,last,subscripti,other,563.24,2012-10-17,False,AUD
1fb67275-9e03-4e80-8fdf-b1494b825863,gene,employee,argum,stats,equity,812.48,2009-08-17,True,CAD
890396b4-21bc-4b26-b62f-cafc81501e2d,cast,contracto,hats,minority,fixed income,2294.58,2019-07-04,False,CAD
5e1e7db2-4b1d-4e02-b26b-bc6c604311c0,thus,instituti,even,publicatio,mutual fund,1286.33,2025-12-04,False,AUD
76957523-77ce-41d0-97ef-94734cd31037,rt,kennedy,origi,commands,other,931.0,2020-11-29,True,EUR
09c202d3-d89a-4671-a9e2-307cfbd3a3cd,outlook,accident,dose,responsibi,fixed income,3683.09,2024-09-24,True,USD
9fb254f8-4623-4a5d-8ff4-0edcefbef44c,coach,returns,keywo,retail,mutual fund,3953.84,2006-07-15,False,USD
887449d2-10cf-42f8-8863-e0633db96f5a,bedrooms,obtained,outco,guy,etf,2838.91,2007-07-11,True,CAD
f252a26c-3372-4ea2-90e9-1702ffe4352a,walker,genetic,and,continued,cryptocurrency,3786.42,2014-07-14,True,USD
93840369-ae15-48e1-94a5-60b4c3d969eb,full,administr,execu,sole,derivative,877.48,2023-02-11,True,GBP
d6933bf2-3d8e-4669-92a3-8be3d6244f5e,congress,please,optim,destinatio,etf,4280.73,2013-06-22,False,GBP
d1426484-2bfa-4952-80ac-ad1dbf954146,presence,fellow,cance,genre,mutual fund,4485.21,2008-06-05,False,EUR
89d0a1ba-3a12-4a7c-a6ff-63c0d5a3a5b9,must,clothing,siste,employed,other,4134.95,2021-08-03,False,CAD
de6e36af-11d8-4b33-a420-299f989464e2,effectively,random,neil,faqs,fixed income,2576.41,2002-02-03,False,CAD
aa3001ca-11ab-4923-9f0d-b621de619668,teacher,years,feedi,thing,cryptocurrency,433.7,2013-02-24,False,CAD
7feeea24-f196-4804-af5b-0f89719321f6,folder,conduct,valen,toy,mutual fund,3346.28,2023-06-26,False,GBP
a3ac85a1-952f-46d8-bcbe-64f4b8058f5c,guy,dark,ralph,cape,cryptocurrency,923.91,2004-09-02,True,GBP
0f328405-3011-4eb6-b9b3-95adfd70bb7d,reason,mystery,coal,found,cash,703.07,2018-09-18,True,USD
5e5448cc-b828-4f85-a70e-ef396c61a42a,patches,anarchist,surge,diff,cash,1618.02,2010-11-04,True,GBP
90778563-8ee9-439c-b893-058325d26281,machines,applicant,yahoo,peter,cryptocurrency,1240.24,2013-06-28,False,EUR
bc41c4ed-caef-41da-8c18-f40e99db6968,pcs,affordabl,power,heritage,equity,1303.93,2021-07-28,False,AUD
5e5a803b-1dd7-4986-abe7-6da8e4e80504,gathering,match,jane,chest,derivative,1177.61,2023-01-31,True,AUD
9cf988b9-2dc2-46c9-8690-8a5d0accd513,pressure,organizat,ends,peru,derivative,3768.79,2009-10-10,False,GBP
09144bef-4945-4fd5-8a37-3836595ccb44,pg,does,north,cassette,other,4770.17,2011-02-19,False,CAD
9cb1440c-6fe0-4f77-b280-f85e8ded7231,smoking,bonus,purch,bug,mutual fund,1509.74,2016-04-05,False,EUR
da7b4476-7833-4098-8400-b5368f6c13f5,broadcast,boots,conte,continuing,loan,3614.42,2021-08-08,False,EUR
cde720c6-eb72-4df0-9633-d80e44a4d652,discuss,ll,contr,processors,derivative,57.19,2003-06-28,False,CAD
a2b12640-b140-4a55-a7f9-f67581ff04cd,eligible,animated,lack,corps,loan,3268.42,2017-06-04,True,USD
11a7344e-2702-4f33-aeec-c46fad8088ce,twelve,external,acade,placed,equity,3463.85,2024-05-19,False,CAD
f21bd67f-a575-4adf-a51a-5b5eb8648833,tickets,somewhere,piece,charges,loan,310.63,2007-07-28,False,CAD
c7ce5e6a-5c5b-4e25-a8e2-05b82e4449e9,behind,letter,quick,blogging,cash,591.13,2017-10-20,False,EUR
77b43524-81a7-4af2-a7e5-5d7333e3576c,diff,dc,workf,else,equity,1534.04,2021-11-18,False,GBP
b9207c20-734a-439d-a4d5-a930bb3e9546,into,black,combi,animation,cryptocurrency,2027.09,2000-10-30,False,AUD
c78e357f-ad8a-4ee8-b586-2fb4dbdf6120,effect,seller,estab,recordings,cryptocurrency,2512.61,2021-12-09,True,AUD
d1bed2c0-8cc0-4b69-9d7c-eb4f5040df08,bidding,residenti,api,started,derivative,4475.59,2000-03-09,False,GBP
9c0c0bab-d18b-44a2-8c6b-fe88f2655c16,phentermine,coffee,flow,ieee,fixed income,3517.79,2022-05-30,True,EUR
046ac998-1989-4bf4-9ecc-cb1ff7c10c6b,ones,sweden,bests,shopper,mutual fund,1554.9,2010-06-01,True,USD
0d7fcf07-f421-4afe-bf39-0fd5304316da,complaint,guard,volun,don,etf,587.09,2005-03-19,True,CAD
f4e1aefe-22a0-4615-b3da-3d27d6fc52e6,gi,standard,seeme,passage,other,4580.65,2021-07-03,True,GBP
a1a956ed-fb4e-415e-9a83-b2d62c6adeed,secretary,bristol,previ,asian,loan,1475.2,2004-12-21,False,AUD
834761e7-c743-4dd1-bc92-e309d9e6b6fa,upon,city,her,narrow,loan,3073.13,2000-02-24,True,AUD
380fe6e9-a550-44d4-b9b4-6234c6467ce8,semi,po,compa,gate,cryptocurrency,1095.65,2016-04-13,False,GBP
896c40e9-ebfa-4f61-99b6-2168eafca82e,flying,alexander,ports,southern,fixed income,667.85,2013-08-11,True,CAD
8f9be243-b44a-4f83-a47a-392ecbeef293,weddings,capabilit,trade,bristol,derivative,765.94,2005-06-10,True,GBP
a2d54ff8-c915-4b98-916f-41aa0928f14c,headlines,api,discl,ethical,cryptocurrency,3738.68,2023-06-25,False,EUR
a1b96e2e-be37-42a2-8104-2baabb959f6c,product,plus,rice,mom,fixed income,3028.7,2018-10-03,True,USD
7020d6a9-3f59-44d1-ba3c-fdb6d69e4957,might,which,pin,farm,equity,2079.23,2001-03-06,False,GBP
50b144a8-cc71-42c6-b228-196e75a5acb1,ll,privacy,big,pet,cryptocurrency,2746.18,2024-10-02,False,EUR
53748c48-08f5-45f6-80b7-017e542b8f4e,destination,fiber,plaza,get,fixed income,2354.15,2021-02-09,False,EUR
1f05a377-18e9-404d-aa78-34aa978b228f,spa,mention,words,arizona,other,2687.59,2014-11-14,True,CAD
036642b4-2c74-43c1-8c58-66864ae8815f,paradise,christmas,st,start,loan,3320.48,2015-10-15,False,AUD
d1973d36-509d-494f-8eb9-240cb7303fd2,suddenly,awareness,king,demand,derivative,1092.07,2013-05-07,False,AUD
c2cd1596-fb94-40fd-93a3-c3b7ade3df5b,wave,approach,curre,paradise,loan,1237.33,2024-09-04,False,CAD
388c32c7-683d-4d81-bc99-a0c6339c14c4,guns,decided,int,self,derivative,3773.7,2011-07-04,True,CAD
a7b2a6fa-a395-42ec-9334-c1bfaf3761b4,indianapolis,steven,indep,buildings,other,4365.68,2009-11-22,True,EUR
42a0de86-c020-4232-809a-29e6ac0d12be,lamp,pci,blvd,healthy,other,409.36,2018-08-17,True,EUR
80524d31-b613-4d7f-ae5e-068fdd837c5e,memorial,aaron,belie,non,mutual fund,2233.75,2021-05-02,False,GBP
ffc6acee-c1a4-4183-9cba-1440bab869db,offline,enrollmen,lee,corner,derivative,3518.83,2007-07-20,True,EUR
9d8cc051-9f94-46ca-8f55-077882cc8303,place,various,forgo,arising,fixed income,390.52,2001-01-07,True,CAD
6745a96f-61b3-4080-98d1-c1476359e87b,curriculum,input,messa,ohio,cash,2820.85,2009-04-25,False,GBP
e2767137-59d1-44b1-882a-0bad696e5b35,jacket,perfectly,publi,broadcast,cash,308.8,2004-05-10,False,CAD
098bc2bf-b158-4986-9262-292bfd9ca2e6,resort,cultural,featu,smart,derivative,2738.25,2010-02-01,True,EUR
7f953679-c174-4be7-9c2b-69076a4238a2,wait,efforts,littl,procedures,loan,2527.44,2015-12-14,False,AUD
9879e396-06f9-4d23-88a8-76f60b692919,apartments,clicking,cc,pubmed,other,2863.51,2005-03-13,True,CAD
3089426b-28d2-465f-84b6-61e3e09edbd9,quantum,boston,nurse,conclusion,loan,749.27,2017-12-08,False,CAD
f267ecc5-95a4-4bb1-b572-52f2454c5179,trying,gourmet,insta,rv,loan,1640.59,2016-09-27,True,CAD
26a4b232-1d6d-4c16-9578-143fc17d1173,pubmed,bound,held,trends,mutual fund,2601.71,2021-06-03,False,EUR
680d0a0a-728e-46a6-893d-cfa7ce29526b,sounds,mutual,rober,infant,cryptocurrency,581.21,2012-12-02,True,AUD
ff57bada-ff93-43bf-a883-3ea8b55d84cc,period,vietnam,carri,lanka,cash,1027.02,2013-01-15,True,EUR
8a1ce111-a202-40f0-95c9-d312fec2cee5,lot,applicant,ultim,sp,etf,2915.74,2002-06-19,False,USD
20d82e4a-5d64-4cc1-aedc-9a1a34be78f0,judge,lee,trail,commentary,etf,454.72,2013-10-13,False,EUR
3a147709-cc56-4634-b788-b6562f427062,month,ratio,campu,glad,other,2551.88,2022-11-14,False,GBP
beee9621-dedb-465b-9931-e836b1ad41f4,nhl,tags,layou,german,derivative,4043.46,2009-02-13,False,CAD
fc6be098-58a4-410f-844a-8e8c339b7fd7,wide,totals,restr,dose,mutual fund,2267.17,2000-06-06,True,AUD
23fbfe8c-de12-4bf3-b1ab-433848b86154,voting,way,initi,carefully,other,2566.24,2025-10-15,True,USD
2dcae4c0-f325-4f5e-ab70-69bc778efccb,heard,prioritie,relig,employment,cryptocurrency,2284.0,2022-06-03,True,GBP
c9ccd188-dd02-41fe-9a69-c336b7f80517,problem,street,prote,ultimately,other,288.69,2013-02-08,False,GBP
1b37a6e1-2e7c-454a-8ac0-29face3a05c0,ottawa,contribut,opera,effect,other,2311.9,2013-10-13,True,USD
c169c805-6425-4b29-b742-25ae7833fdf6,fewer,plan,willi,pat,mutual fund,4034.58,2016-02-13,True,AUD
e105479f-e6b3-422c-8a6b-1b0554336065,virgin,layer,prese,executive,equity,3616.4,2009-12-11,True,CAD
3e033b40-0ed4-49a9-874f-ab943e347eaa,brother,firm,joint,miscellane,cryptocurrency,1979.75,2007-06-25,True,EUR
a481b1d0-bd3b-43ce-843a-444528041b1f,physics,hewlett,relia,specialist,etf,4082.27,2005-02-17,True,USD
ac8c62ca-1799-449c-993c-10f9188dd976,eat,spy,setti,lives,mutual fund,3729.02,2020-02-17,False,GBP
7e3a5081-f3b5-4728-aa8c-516880c21733,aims,chairman,pink,continuous,fixed income,2891.56,2016-04-29,False,USD
3fed328f-7c9b-40a9-89ec-798616a083b6,rent,classes,echo,detroit,mutual fund,226.46,2024-06-12,False,USD
2dd03579-1520-4650-8799-47c408ba9573,spaces,practices,eligi,represente,equity,1722.65,2023-11-27,False,EUR
604b8068-ef75-419b-9ccb-b008f43024b6,also,shoe,bluet,subsequent,fixed income,318.81,2004-04-04,True,AUD
84d1a07d-ea3b-4d2e-b779-4a88d3bf5257,recycling,stuff,refun,meter,loan,4970.62,2004-05-07,False,EUR
05c9b95f-0813-4587-a192-271cee6ddfa7,define,sample,seeds,edge,derivative,4672.91,2005-10-05,False,EUR
649ba876-50d6-4e63-9fe5-149e615c166e,philosophy,trend,glanc,views,equity,345.11,2024-11-03,False,USD
0e0b41a4-e5fb-4bf9-a2ba-2472e22248c1,west,establish,meant,adequate,fixed income,4668.88,2005-11-16,True,AUD
c47a1166-5d8e-4665-b57f-bcdfa98ecb88,develop,old,russe,suggest,etf,158.68,2014-10-25,True,AUD
f28a9372-1316-4b12-a2bf-08ee372eb26f,smart,together,produ,partner,other,2044.34,2018-08-22,True,EUR
f399d742-189c-40e1-997f-2219b63ab5aa,requests,massage,node,roots,fixed income,3844.86,2018-11-21,True,GBP
e71ddc9a-ef67-483f-8595-fc04c7695719,wait,electrici,comme,popularity,etf,3829.14,2019-06-28,True,AUD
30dc59cf-e1f8-4b77-8380-6ade16be3e52,concerning,columbus,libra,gallery,etf,4891.67,2020-06-05,True,AUD
de9414e6-fd7f-4055-a347-f01b5d4febf9,hosts,members,canva,movement,cryptocurrency,3229.41,2014-02-16,False,EUR
07da1736-4c3c-462b-a10d-e0734414674a,die,extent,prope,china,loan,2101.82,2014-11-10,False,USD
e6f3d0ed-67d5-4ea9-9b1d-499e40530bda,chicken,exercise,appro,turns,etf,4964.28,2025-05-19,False,EUR
f4849309-13b3-4692-aead-eca8d213221c,occurred,peter,kille,mixed,derivative,1912.4,2001-06-17,False,EUR
dc3d873c-3f1a-4b15-8b8b-a4c210119b6f,flu,same,every,crowd,derivative,4348.1,2002-05-15,False,GBP
