transaction_id,account_id,amount,iso_currency_code,category_primary,category_detailed,date,datetime,authorized_date,name,merchant_name,address,city,region,postal_code,country,latitude,longitude,pending,account_owner,transaction_type,transaction_code
89781d44-8836-44ce-84e9-4520fb2e44f4,330fbdfd-2fee-4164-91b7-23928d72c404,-3100.85,CAD,Groceries,Rent,2020-10-19,2025-02-03 05:21:14.328709,2010-11-10,easier,reporting,Temple,Maricopa,Arkansas,45404,ST,40.778978,-99.94925,False,pdf,special,transfer
4a4dba9e-1b8e-4402-8472-87db198c3f3a,a838398c-43e4-407f-9b59-83ff7520434a,346.35,AUD,Entertainment,Gas,2022-05-20,2025-05-29 14:49:55.984371,2011-12-19,business,killing,Lois,South Gate,Alaska,38750,GT,51.28147,146.349542,True,human,special,adjustment
2526eca8-cab5-4d05-910f-721876d547d5,83d099d9-51a8-40c2-bbe0-8217c9bd7f13,1718.68,EUR,Food and Drink,Utilities,2016-08-14,2025-03-28 00:08:46.246024,2021-05-31,serve,er,Brant,North Richland Hills,Arkansas,90904,SH,1.316674,124.350928,False,position,digital,bank charge
9dfa635b-bbcc-4a5f-9ad3-d95a4ad6d455,f91f9adc-c4dc-4552-9721-4b2fcebd056b,3406.39,USD,Healthcare,ATM,2023-12-24,2025-04-06 12:06:06.066891,2015-09-02,capital,photograph,Dartmouth,Temple City,Tennessee,96493,TT,67.769061,-114.791091,True,socket,place,transfer
8ce4e079-b51d-4be2-baa0-ecfb99c031bd,2abfb585-68ac-44f6-add3-b11c1ccf338b,-4023.97,CAD,Travel,Fast Food,2000-07-17,2025-02-09 19:09:05.686641,2012-05-08,li,keywords,Northgate,Kinston,Colorado,66563,CM,-66.970055,-86.885334,True,target,place,atm
4d2af0a7-0388-4dd5-881b-d035b3a3931e,3946a11a-017d-4d2e-96f7-619baa9960e4,3083.44,EUR,Food and Drink,Rent,2007-12-10,2025-11-05 04:33:53.178895,2000-01-22,jefferson,mhz,Vernon,Lake Oswego,North Dakota,19879,KP,47.325279,-114.095391,True,holdem,place,cashback
f82dc8cd-5e85-4878-9f0e-ba3b8bbd70f1,0002fad7-1b47-479b-9daf-87c41ab0bf24,1797.12,CAD,Healthcare,Insurance,2011-06-28,2025-08-28 17:59:17.575191,2014-03-31,rescue,shareware,Wallace,Long Branch,Ohio,32411,TW,-29.586157,-147.852064,False,observatio,unresolved,cashback
25ed5f0e-a5d9-4e99-a159-0a97cf44f193,713743dc-496e-4ea4-be1c-5a668df54770,-1447.17,CAD,Travel,Insurance,2022-09-06,2025-11-24 20:56:36.456106,2016-11-21,hurt,honor,Columbus,Arvada,Texas,47802,BL,43.957787,-69.449302,True,annotation,digital,cashback
438b851c-3b7f-4b7b-a249-3ff02f68ac55,40d89e22-e54b-4cb6-89f4-cfeedbb27288,2880.9,USD,Deposit,Insurance,2017-05-30,2025-08-18 07:51:05.463324,2009-06-14,fed,interracia,Baldwin,Marina,Rhode Island,68204,MF,-30.362915,-86.198675,True,customs,place,adjustment
73d6370b-12dc-4561-b062-389eb2f3ed99,2961f873-ebc5-40dd-82da-612437af62d1,-2059.49,GBP,Transfer,Payroll,2008-03-10,2025-01-17 04:22:18.491989,2017-01-23,postage,chip,Goldberg,Sun Prairie,Wyoming,05287,GL,63.2185,-10.606836,True,lab,digital,interest
8dc3a1d0-7c96-4672-98eb-fa62fa9ad390,d023b4dc-08b9-4c2b-8758-f78655341544,3663.93,CAD,Recreation,Gas,2015-08-10,2025-07-26 09:38:14.835471,2000-09-12,organisati,locate,Magellan,Euclid,Maryland,89542,ML,15.043432,159.948354,True,effective,special,cheque
982327ef-ffed-4f87-9d2a-76efb0924474,5ed10dc8-7dcf-43f7-9b2d-158cde2325ac,-4287.84,USD,Shops,Insurance,2006-07-29,2025-07-08 05:45:47.677370,2012-07-08,identity,ties,Euclid,Providence,Utah,44996,SM,70.096691,0.171855,True,jet,place,cheque
415daea4-bf4d-45f7-a166-8d962a492e3e,711dfc82-0b7e-4e66-8789-3c201e69b480,3674.98,CAD,Transportation,Healthcare,2008-02-14,2025-09-25 19:51:44.717897,2008-05-21,characters,campbell,Tucker,Hazel Park,Vermont,41374,TL,-21.29954,-72.591929,True,thongs,digital,bill payment
e454699c-cff1-42e4-ad39-73477ec6c6eb,d3121c88-659d-48bb-a2d8-8ab1f8da00d7,-4459.38,CAD,Travel,Insurance,2023-09-26,2025-07-07 02:11:08.303662,2003-11-15,specialize,ll,Grove,Greenfield,Virginia,14044,MC,63.763159,-130.548507,False,eliminate,digital,interest
6b094f4c-56ee-44f7-98d0-f7f4363dd77e,bdc79238-c0f1-40f6-b64e-d8fb4c9bf18a,-2997.03,EUR,Entertainment,Payroll,2019-08-09,2025-04-11 00:09:03.560957,2000-03-04,appendix,bachelor,Daniel Burnham,Laguna Beach,Kansas,23043,ME,-16.345468,24.985292,True,ap,special,cashback
ab180bb8-4b55-4558-bff4-b3bef4dd7852,889ff0b0-0a5b-4889-8d03-54b4a7334f29,4066.21,EUR,Restaurants,Healthcare,2009-05-05,2025-12-01 07:05:09.015440,2015-04-11,bought,holy,Flournoy,Baton Rouge,Louisiana,36008,MT,-7.637142,-66.101955,True,bibliograp,digital,transfer
18b504f4-8a5b-4ed9-9215-993282cc3f83,7b478eb8-0432-4c34-82f9-a28b62e12b49,2156.68,AUD,Gas Stations,Coffee Shop,2013-05-26,2025-06-15 22:50:02.346290,2002-03-02,personals,mining,Wilde,Easton,New Mexico,29392,CR,50.209412,-4.470896,True,diagnosis,special,direct debit
8a7a2683-94f8-4377-bab7-2f9291a99639,2daaae0e-8559-47a5-9ec6-382fa96fb605,1310.33,GBP,Transportation,Online Transfer,2008-07-03,2025-03-07 08:52:24.868485,2000-02-25,did,basic,Converse,Steubenville,Wisconsin,42629,MK,-58.171632,48.419629,False,lawyer,digital,standing order
3c9c5370-1382-4f21-bd67-ce1585bf09fa,7612e9d0-bc60-4aa7-baca-70e358bf3a4c,-4952.86,EUR,Shops,Gas,2022-04-13,2025-04-24 01:12:29.771041,2024-02-17,broadcast,peru,Main,Torrington,Maine,35325,LK,-40.764985,94.029581,False,commonweal,unresolved,cashback
28942c4e-4c0c-41b0-8f78-fd2732d04a36,ebe4723e-dc6c-4324-8e69-a0ef1285ab19,-3313.94,USD,Recreation,Insurance,2021-04-16,2025-11-10 10:10:40.763611,2001-12-30,competitio,governance,Santa Monica,Buckeye,Washington,48934,MN,47.607073,-3.752247,True,bath,special,purchase
17ca06ba-bb81-4b24-ab6b-977cf3c1b3ec,985be71b-6544-4573-b81a-3051e3cc63ad,2635.69,USD,Bank Fees,Insurance,2017-09-04,2025-08-21 09:12:23.930631,2001-11-07,surprise,emotional,Grant,St. Petersburg,Georgia,05572,CV,-74.152558,41.212706,True,murder,place,adjustment
312091a4-3f00-443c-a4cd-bc16717397fa,713743dc-496e-4ea4-be1c-5a668df54770,1334.88,USD,Groceries,Insurance,2003-04-21,2025-06-01 05:50:17.613099,2003-07-26,insert,pink,Marne,Ellensburg,Missouri,52593,SG,-17.389174,167.518022,True,operate,unresolved,transfer
dfcc5702-44ec-4162-96b2-450afe1e6fb7,45af498d-1a03-4f5f-b768-9b7eb416ecb0,-1166.84,AUD,Recreation,Online Transfer,2007-01-02,2025-12-20 04:23:49.093826,2007-03-16,displayed,wanted,Southard,South Gate,Tennessee,74731,MG,-83.209443,-108.21087,True,suite,digital,bill payment
018b624f-8620-4c77-b96a-b872297aecc7,76f109bf-77ba-40d3-bb22-b5e5775bf7da,-1268.99,EUR,Entertainment,Coffee Shop,2002-11-20,2025-11-02 01:22:41.161395,2022-09-26,concerns,comprehens,South Van Ness,De Land,Ohio,99580,SZ,-87.466119,-64.003272,False,release,special,standing order
6c4e7bb3-d438-4d99-96b3-b5a47e82475d,89847475-7db8-43a9-8bf1-00a7e5412fcd,3332.29,USD,Food and Drink,Online Transfer,2003-03-16,2025-06-18 20:48:22.844654,2014-12-07,non,sum,Bengal,Temecula,Alabama,48270,LS,-55.696192,63.629331,True,border,place,transfer
f33b418b-93c3-443d-a754-e8e3bccf4df2,df780f6e-7035-4b84-b4e5-5c333aca17d2,1266.87,AUD,Transfer,Coffee Shop,2000-12-13,2025-12-05 08:57:02.508876,2022-08-18,machine,accounts,Saint Louis,Killeen,Arkansas,66644,AE,-45.211838,69.668909,False,bs,place,direct debit
c2a1a150-0ae0-43b3-a88c-6efaafb1ad3b,2537f838-cd5b-4274-9cfc-39fd56173202,-1556.5,EUR,Payment,Utilities,2009-09-23,2025-04-19 05:34:22.339403,2023-08-09,collection,jersey,Van Buren,Oak Ridge,Nebraska,05290,SY,-66.792456,-41.921829,False,preferred,special,direct debit
032e7903-7e88-407c-9d23-051f585848b1,eaff7de7-28ce-4dad-8b6b-6cca4883e8c4,886.71,EUR,Food and Drink,Healthcare,2019-09-06,2025-09-05 14:18:52.276141,2017-06-15,successful,wallpaper,Red Rock,Wasco,Idaho,10115,SY,-59.936366,116.583779,True,nine,unresolved,cashback
58f35b22-6d26-4b9b-bf6e-1207d88b16cf,c92baab6-3557-4ed0-a024-fb768e554f9b,-2017.98,EUR,Healthcare,Fast Food,2000-11-17,2025-12-06 00:39:54.381760,2024-10-08,keeping,officers,Molimo,Freeport,Montana,09426,GE,-37.650997,82.019488,False,weekend,unresolved,transfer
856255b3-b026-480c-9406-ace3205d4194,c583e215-9b5b-42a2-8b2e-6b3ff6394ab2,963.7,CAD,Gas Stations,ATM,2010-12-03,2025-04-17 21:31:49.578255,2004-10-10,fonts,plasma,Campus,Rockville Centre,Tennessee,70350,AF,-29.189673,139.670656,True,practical,unresolved,bill payment
b0cf538e-68ee-4df6-b81b-8c9915ddb09e,b2f65c93-7995-40a4-bc72-76b49a050a85,4954.72,AUD,Recreation,Utilities,2010-07-21,2025-02-04 16:42:04.045903,2004-03-28,grand,engineerin,Encinal,Boulder,New York,86399,US,-28.308089,144.498159,True,calendars,special,cashback
c4a9e9ec-bb6f-4f56-8b83-2642b04082c4,e4908b01-1bdd-487a-9d45-5ccf690e2380,-1407.49,CAD,Healthcare,Shopping,2001-04-04,2025-04-04 01:36:41.876923,2012-11-16,administra,bridge,Upland,Avondale,Iowa,28840,BE,-56.083314,161.310367,False,advance,place,atm
27926d05-e453-451a-9ef5-dbdac86e8bfe,c7299b60-7f4f-4be4-96f4-3b08e3cd1ca4,4182.05,AUD,Recreation,Rent,2016-10-23,2025-01-12 07:38:45.074316,2000-04-21,wayne,stories,Kensington,Northampton,Oregon,61802,CA,-17.389504,-97.769417,False,costs,special,cash
118840fc-44be-46f4-b04a-eca7c90b0ec5,6040175c-c273-4197-86bd-69fd58e69191,2271.69,AUD,Payment,Rent,2015-02-15,2025-06-18 23:56:26.861957,2011-12-02,pass,password,Park,Bloomington,Maryland,12838,GP,-66.38296,84.267583,False,id,digital,standing order
b070b9ad-0c49-4184-9a34-b8f0b03b0592,969fdb46-b22b-44d9-8e77-9788a07141be,896.93,AUD,Bank Fees,Healthcare,2019-05-17,2025-12-03 09:04:13.544719,2003-02-24,opposition,scheme,Old Mason,Superior,West Virginia,19759,AW,-59.582746,-48.027077,True,connected,place,adjustment
61d6bfbd-1e49-41ac-a6b3-ec37a0109596,f1a99f1e-8708-484c-bf8b-ae174a1ad1ed,1505.4,AUD,Deposit,Online Transfer,2007-09-13,2025-04-17 21:15:36.655700,2005-09-24,ended,interpreta,Cherry,Malden,Iowa,83793,SJ,-83.274583,135.55589,True,james,place,cashback
7d61bb40-88c0-4129-80de-8b7f9c54596f,998210f2-c11b-4ae7-b97c-7680e3501dd3,-2442.11,USD,Restaurants,Utilities,2017-07-24,2025-11-19 11:43:29.736677,2021-07-29,agencies,close,Margaret,Ardmore,South Dakota,29439,JO,6.252018,-162.508694,False,chemical,unresolved,bill payment
ef7f2e6f-699c-4076-a9e0-7cc4a623f538,8e1e2cbc-5698-4e75-9194-015e3c632fed,4946.8,AUD,Restaurants,Rent,2003-03-26,2025-09-13 16:21:42.165860,2017-10-15,process,vt,Fenton,San Jose,Pennsylvania,60677,BG,29.154585,55.284343,False,it,place,purchase
85853f15-5b34-48f7-af22-22f1835804b8,2eb8ffa9-7b8b-4821-b4fd-22d8174f8977,-4802.58,GBP,Payment,Payroll,2011-06-18,2025-06-14 20:27:52.761127,2010-10-08,strange,mph,Jennifer,Columbia,Missouri,76731,AE,34.154955,-29.960797,True,contributi,special,atm
e3a56824-3d1f-4f12-b21c-97a5ee3a2eb6,aceb467f-a5d7-44b6-896c-4630200f4323,-1197.46,USD,Gas Stations,Entertainment,2018-09-07,2025-09-30 23:16:23.474379,2014-07-01,minority,solution,Lois,Marana,Mississippi,71045,LU,8.510829,-9.217318,False,approved,digital,adjustment
f95507f0-f762-4d28-872d-295bd472dd4a,06732a63-4c84-490d-96ff-3a45b0ab715b,-3468.73,EUR,Recreation,Fast Food,2023-01-10,2025-09-05 09:00:19.232665,2006-06-01,acrobat,organized,Phelan,Burnsville,Alaska,05578,AG,35.134565,46.912082,False,provider,place,atm
b6869c39-0714-4c4f-acc0-a33b770d1d8e,53884e4e-177a-4fb8-b7c3-ef228dc9aea2,-1988.84,CAD,Transportation,Coffee Shop,2024-12-27,2025-09-17 17:36:59.599378,2004-02-02,wide,ssl,Lancaster,Lincoln,Missouri,77592,LY,29.099624,58.493868,False,recognized,digital,purchase
a152eb1d-1fd3-4bab-b0fa-d822f0de60bc,9855cb2c-20bf-42bb-8831-5325479f0bef,-2300.23,CAD,Restaurants,Rent,2014-06-05,2025-05-12 18:15:14.268691,2025-05-03,needs,median,Emerald Cove,Sand Springs,Missouri,12211,FM,19.014181,-130.621132,False,effective,special,adjustment
975c8b68-722a-4d89-9fec-94b339bf5857,2293dc77-293c-4eb1-ad98-0c0fa0f4f60a,3306.53,GBP,Transportation,Shopping,2018-07-19,2025-12-03 23:20:50.505972,2005-08-27,kennedy,katrina,Prospect,Greenacres,New Mexico,73974,NA,-71.115437,78.755841,False,nasa,digital,adjustment
876cc836-c9d4-4b96-abb4-3a9915232b9b,4b58aef1-b305-4bc1-bfb1-10af6122896f,-3822.65,EUR,Restaurants,Rent,2022-12-19,2025-10-21 09:02:46.847607,2018-07-03,nw,pocket,France,McAllen,Connecticut,10383,TO,-69.477741,-141.745065,True,show,digital,direct debit
338ef450-a47d-4d16-9a36-ca6bc08fd165,38944a19-fbd0-4b9f-a4fc-63c7aca922a3,-3013.53,USD,Payment,Utilities,2024-01-30,2025-06-29 13:26:59.909986,2003-04-24,kentucky,proxy,Market,Manhattan Beach,Michigan,48653,MX,-54.04511,-85.32219,False,looking,unresolved,cashback
5719dcf7-5f1d-440b-bc59-9b2f10f15b0d,6f49452c-86cb-4689-9f1e-3c8ce955a8c9,231.46,USD,Deposit,Shopping,2020-10-30,2025-11-25 20:24:03.319588,2016-01-11,hits,evaluation,Gabilan,Milwaukie,Massachusetts,13376,MQ,-53.698826,73.23723,False,at,special,interest
4b64fdb0-d974-4f1b-95a2-f9725061abce,b698bc03-625c-45c1-890e-c65e467e84e5,-2046.49,USD,Travel,Coffee Shop,2017-10-05,2025-09-23 07:09:03.706357,2023-07-15,ten,heroes,Hester,Hickory,Missouri,27391,MG,-82.906973,-1.312303,True,jackson,special,atm
78dfc642-9bcd-4810-8a71-91c370e6ab1c,283b85ff-a6e4-4b39-8d77-bd8a2d17c419,-2923.06,EUR,Gas Stations,Coffee Shop,2024-10-19,2025-04-14 09:50:25.155202,2004-06-03,ks,units,Fair Oaks,San Luis,Wyoming,59474,GB,77.962382,-60.982698,False,fight,digital,transfer
da73827f-364c-4179-8971-2132622c449b,b5e14ec1-accb-42f3-9791-a416084ccb7f,-4972.62,EUR,Gas Stations,Payroll,2015-10-24,2025-09-13 08:05:25.526199,2013-12-05,primary,afternoon,Brooklyn,West Des Moines,Nebraska,61321,JE,30.893964,146.476816,True,edit,place,bill payment
071d2bc0-83b5-4660-8654-9f323d85179d,57ecb214-bdf6-4198-a3e4-e0a0f348ccbf,3352.32,AUD,Restaurants,Gas,2024-03-16,2025-08-13 20:36:12.588426,2019-12-17,conservati,fees,North View,Birmingham,New Hampshire,94459,PM,30.423947,-126.307983,True,dealer,place,interest
74ed35c7-e666-4c9e-83c7-fbadcffc90c6,856cc607-56ab-4c0a-8a46-54886ef9f113,-4099.17,AUD,Bank Fees,Healthcare,2007-04-03,2025-07-11 21:59:36.093946,2003-11-14,cross,tion,Prado,Northbrook,Arizona,73856,BG,2.106962,80.482902,False,faster,digital,standing order
624b3cc7-f548-4994-a46d-2b4af17665a8,0f9ba27f-7ec6-4950-92c6-792d5953bacf,-3987.1,AUD,Payment,Entertainment,2013-06-12,2025-06-12 19:41:01.807069,2009-03-12,nintendo,specificat,Colby,The Colony,Kansas,63609,PG,-43.939422,-96.782297,True,perfect,unresolved,transfer
7410cc81-645c-46e6-8e93-3726edcd97de,dc0b8421-0cc0-48e2-8eda-a276f0ee83ab,4886.66,CAD,Shops,Groceries,2019-08-20,2025-08-02 07:12:43.391979,2004-12-28,cape,election,Parkridge,Summerville,Michigan,94025,LV,-36.716008,-12.860151,False,protective,place,interest
331cef05-6f6f-4b2f-b9ba-62951ea29c91,10098989-66ed-416b-8243-bd77d82dd27d,-4001.91,CAD,Gas Stations,Online Transfer,2002-02-24,2025-04-20 04:55:53.859972,2009-01-11,visiting,soldiers,Whitney,Papillion,Vermont,54375,LR,-58.553674,-165.799973,True,planner,place,interest
e7d7dbda-e7a9-455f-a767-e05b1affc833,89b97a62-80e0-4a7c-a53f-2c1e5bac6bf2,-2094.33,AUD,Entertainment,Online Transfer,2022-02-10,2025-08-01 10:13:47.564139,2006-04-18,recall,sec,Dorchester,Huntley,Alaska,42908,RO,54.287298,-67.425441,False,seem,special,interest
34c9878d-9013-4cba-970f-d11e5e1af2b6,dc0b8421-0cc0-48e2-8eda-a276f0ee83ab,2385.4,GBP,Deposit,Online Transfer,2016-05-18,2025-10-24 04:44:44.700722,2000-07-19,spin,ones,Delaware,Indian Trail,Maryland,37530,QA,-72.900275,92.953442,False,dvds,unresolved,standing order
f38e51d7-abd3-4745-8946-52c4a54ef823,6daa1ba8-bb50-4d78-be65-81cd1aba1b0b,-4541.11,CAD,Deposit,Healthcare,2021-09-02,2025-03-02 09:12:50.730361,2019-05-02,remarks,physicians,Rutledge,Hazelwood,California,38186,PG,63.359771,58.80781,True,cancer,special,purchase
4c2da8c7-1e59-4c67-aada-40a7faf53f3e,cc1ef71d-354a-4a58-8084-d0ae2a100ea0,-3294.88,EUR,Groceries,Utilities,2014-11-01,2025-07-22 08:42:54.957212,2021-06-28,continued,norton,El Plazuela,St. Paul,Kansas,55344,SR,-25.645067,-22.422774,False,blocks,place,cheque
e80e89aa-4a0e-4631-95d1-b79c13ff9904,fdb70a44-a071-4c1d-be1a-36b8b959024d,1218.07,AUD,Travel,ATM,2003-01-10,2025-04-13 16:45:06.947778,2010-08-28,henry,xhtml,Perasto,Racine,Idaho,16378,KI,68.125597,-146.537526,True,enhanced,special,direct debit
ee015321-a64e-40df-ba18-11ea2cdef07c,e4230a94-a891-4813-8eb1-f2b3da9cce83,3149.64,CAD,Bank Fees,Fast Food,2019-09-03,2025-04-17 14:35:59.747078,2000-01-08,costume,appearance,Reardon,Laguna Hills,Alabama,72780,BM,-57.083504,-35.720095,False,advisory,digital,cash
6bead7b6-17d8-4e53-a629-b814f0e1873b,6ae33a8a-fa7a-47ac-bd23-fe484da0a085,4623.1,AUD,Food and Drink,Utilities,2016-05-11,2025-07-24 05:01:22.717552,2011-06-21,system,florist,Verna,Decatur,Mississippi,34285,NL,-41.070044,-41.142424,True,cisco,place,cash
0ae944a8-fc1b-4e75-ab13-79dfa09b7786,c9d44d17-5259-4e0a-a473-5bd11e6555dc,3506.72,USD,Healthcare,Gas,2009-04-17,2025-01-21 08:56:24.933654,2000-09-09,sleeve,terror,Lucerne,Perth Amboy,Missouri,65386,SY,53.981837,53.584734,False,alphabetic,place,cashback
bbce2c96-27b2-47d3-9043-d4ffb5b1efab,89b97a62-80e0-4a7c-a53f-2c1e5bac6bf2,2969.1,USD,Transfer,Healthcare,2007-03-11,2025-11-05 02:46:24.546012,2021-10-28,athens,how,Le Conte,Ponca City,Pennsylvania,01131,PM,-69.64982,70.621154,True,offered,special,interest
839ddd1a-65e0-4a4e-9d3b-a6d135f3a835,de2c94b6-594a-4b94-90fb-298a669942c8,-4413.54,AUD,Gas Stations,Shopping,2020-11-08,2025-04-19 04:27:19.953926,2019-06-15,businesses,customs,Delano,Naples,Missouri,41316,PM,79.644058,-122.617657,False,dimensions,place,atm
6f5a9d8a-c7cc-4059-98a0-bc37f8c661d9,68319b8d-c532-4111-b2ab-b822d4bbacbf,-839.72,USD,Entertainment,Online Transfer,2017-03-07,2025-10-18 21:51:12.904488,2004-05-23,fax,flat,Escolta,Oceanside,Hawaii,41340,GY,16.335055,108.815322,False,appeals,place,bank charge
85c8fb0f-a397-4a69-ae40-a3552678e635,e103c04b-1411-4b56-a73d-9bbaab8c0e57,1783.93,GBP,Payment,Shopping,2022-09-30,2025-07-30 04:41:59.592282,2005-06-03,susan,divided,Alta Mar,Missoula,Florida,13564,LC,-57.373099,-43.28972,True,cheats,place,bill payment
8102a566-2cba-401b-9122-a3217dd373d5,4bc0c323-df50-42f9-a0d0-9ae8546594ea,-1414.01,GBP,Transfer,ATM,2017-09-24,2025-03-11 04:46:01.802616,2010-07-31,pr,lifetime,Poplar,Sheridan,New Hampshire,40072,FM,-84.813079,66.407088,True,pills,digital,purchase
e685c803-2964-4551-8a1f-18cc0af10c56,78cb3df6-f1a7-4098-afb4-97e191359aa7,3385.36,CAD,Groceries,Gas,2013-05-15,2025-03-25 06:06:08.193720,2000-10-20,profits,trends,Griffith,North Miami,Maine,14775,BO,85.220024,-132.964081,True,if,digital,transfer
dea50d7c-4e14-442d-9e91-e9f1a522f8ee,fdb70a44-a071-4c1d-be1a-36b8b959024d,4203.98,GBP,Transfer,Rent,2008-10-19,2025-10-08 07:43:01.376712,2002-12-25,instead,specialize,Commonwealth,Fremont,Wyoming,59577,KE,-69.671254,-31.937665,False,breakfast,place,direct debit
1a17e10b-efaf-40e2-beac-3bc9f423029b,8f3dad18-f391-42cc-97c0-91175fff1a9c,-4540.28,AUD,Deposit,Coffee Shop,2015-03-17,2025-12-21 11:11:54.406281,2015-08-05,boost,numerous,Wanda,Eden Prairie,Nevada,18729,KI,-42.909684,-66.87434,False,sad,special,adjustment
f448d941-2b77-4ed7-9cb0-cda2baf6c350,ab81a3f3-0f19-4d45-b1c1-6772791853a7,2045.68,AUD,Bank Fees,Coffee Shop,2005-04-08,2025-07-25 00:59:17.996354,2013-04-24,vacation,sir,Issleib,Indian Trail,Colorado,49728,MT,32.027206,96.310339,True,answer,digital,cashback
f9dd96ae-86a8-4e35-8db4-983c094e7d24,3c8dde6f-60c6-403d-bf8a-16f91be17cf8,766.49,GBP,Deposit,Payroll,2021-04-25,2025-02-06 14:55:39.513742,2022-06-28,bookmark,organizati,Mint,Sherman,South Carolina,61122,AZ,11.702201,172.042401,True,suicide,unresolved,atm
9af2e5e9-7cbf-491e-bae9-b61ab3f5b2b0,535effb7-ba85-4138-95ae-09b1b92d8432,1698.44,EUR,Travel,Entertainment,2014-04-14,2025-01-20 23:52:24.755185,2010-07-20,tobacco,christmas,Zircon,Inver Grove Heights,Ohio,25372,FJ,-29.105884,8.317143,True,eg,digital,standing order
b7238441-60af-4387-bea3-a5748d1f44f8,5ed10dc8-7dcf-43f7-9b2d-158cde2325ac,2005.8,CAD,Food and Drink,ATM,2023-10-20,2025-09-04 14:29:52.920405,2001-04-17,implementa,leaf,Thornburg,San Jacinto,Connecticut,17402,NU,-72.856415,58.216775,True,reading,digital,cashback
2b4663b8-45cf-4de5-b8f1-01c9ce04da90,72b738f1-d99a-438c-a6ea-3632ab793efb,-2514.23,AUD,Groceries,Groceries,2017-07-24,2025-09-13 16:48:40.051690,2006-05-15,bit,particular,Crestlake,Seal Beach,Florida,27876,LC,-27.765092,63.466405,False,failed,special,interest
e6fca9dc-bcae-410c-a7b4-0d4490a934a0,c7299b60-7f4f-4be4-96f4-3b08e3cd1ca4,-1151.23,EUR,Recreation,Fast Food,2012-05-25,2025-08-06 13:18:39.963675,2001-12-17,casual,ssl,Dellbrook,Palmdale,South Dakota,24468,BI,61.025944,21.003925,True,illness,unresolved,direct debit
f7c99c23-3272-489c-be67-59ec5f492bc3,7b774e9e-92b9-42e8-9d19-c4eb70014640,4877.92,AUD,Groceries,Utilities,2004-08-27,2025-02-24 16:07:11.816558,2018-12-18,hence,right,Pelican Cove,New Bedford,West Virginia,29393,AD,-80.178099,51.623538,False,derived,digital,bill payment
3461f7a7-0024-4968-be55-9d7b03c8e31f,4a81ad24-4555-4f5b-93ae-db69cb88b6fe,-3430.73,CAD,Healthcare,Insurance,2004-07-14,2025-08-01 05:29:37.940171,2022-04-29,several,featuring,Ceres,Spanish Fork,New Jersey,66873,JM,62.792203,126.673615,False,leader,unresolved,bank charge
9002db87-87c6-49e1-9692-28889b5d771f,7bfac8e6-7831-40f2-8fa7-de9b6d59a90f,3694.16,EUR,Payment,Coffee Shop,2014-02-09,2025-12-21 22:50:10.753270,2023-02-03,beads,fruit,Gilbert,Morgan Hill,Louisiana,32518,SM,-76.524256,-3.006734,True,requested,unresolved,purchase
be5edd37-cedc-4c7f-b0f5-8534642cd2f3,79347986-234d-45f1-9477-6399287bd8b1,-2591.08,USD,Gas Stations,Payroll,2003-12-15,2025-02-17 22:24:46.829493,2016-10-31,fonts,phones,Merchant,San Luis Obispo,Wisconsin,00741,TN,84.626109,-161.873743,True,checked,special,atm
a1d04477-e7c4-4ffe-bec0-7434cb09ba31,2b51bd56-5d30-469d-bc48-64ebee6ed01e,-2772.93,CAD,Gas Stations,Payroll,2005-07-18,2025-01-25 05:58:21.592960,2021-03-06,represente,history,Earl,Mankato,New Jersey,09261,NR,25.797117,-34.820282,True,daniel,place,bank charge
8544618d-e7e3-4333-a66e-c50d04105742,b72a1c4a-5d40-47e0-9852-9be5fac3122f,-2650.0,CAD,Gas Stations,Gas,2004-03-25,2025-07-10 09:46:49.467935,2009-11-06,sellers,heat,Lettuce,Coon Rapids,Louisiana,03066,AW,-7.362973,108.454064,True,have,unresolved,cheque
0adf4b73-6f2d-4f0f-a2e0-41a7c0b55600,3755599b-5fdb-4e19-82a9-e7704f15c1a7,-519.01,AUD,Transportation,Utilities,2003-03-31,2025-01-20 08:00:29.521800,2015-09-26,instrument,starts,Palou,Prior Lake,Maryland,77400,DE,64.18606,-19.055477,False,search,place,bill payment
d281d679-9114-44e7-939c-6a8a63b75f79,fccdba97-e9dc-42a2-85ef-346fe3a29c3a,-3812.93,USD,Healthcare,Insurance,2000-10-29,2025-04-07 18:42:30.475779,2013-08-03,forced,all,Shafter,Blue Springs,Florida,55403,BS,-0.472797,55.214281,True,challenge,unresolved,cashback
4ca87c71-5d97-4c9e-9b04-df0372991af0,86bf39c1-a035-464f-8146-e4dcf48963dd,-3973.57,AUD,Shops,Coffee Shop,2019-10-01,2025-09-09 19:40:35.859959,2006-01-06,actual,serve,Putnam,Sapulpa,Florida,42081,HN,-15.779061,20.567164,True,usa,unresolved,cheque
532b0dda-ae36-4f68-bdd1-62012ef7496c,3755599b-5fdb-4e19-82a9-e7704f15c1a7,-4998.3,GBP,Payment,Gas,2004-01-21,2025-01-05 01:42:36.878721,2019-05-11,be,eu,Leidesdorff,Chino Hills,Missouri,77191,MC,-73.638802,37.513179,False,wind,special,cashback
