transaction_id,card_id,user_id,amount,currency,merchant_name,merchant_category,transaction_date,posted_date,status,description,receipt_required,receipt_uploaded,expense_category,created_at
54dc96d8-0b1a-4e60-8583-37bb19405c1b,4b9447fc-c24b-4ed5-9b22-ede9aa4b36d1,597f538f-9616-4a67-a404-aed940219e6f,716.45,EUR,hurricane,other,2025-12-11 08:02:24.878683,2025-02-21 14:27:37.176638,pending,samples,False,True,travel,2025-05-08 16:06:05.767305
1dd63d21-803a-458d-b0e9-da2f1f172561,2e9b1983-89a8-46a2-b551-33dffb185360,19bed265-b106-45e5-8fac-252844a7117b,2306.29,GBP,military,other,2025-04-28 21:31:53.735679,2025-07-02 20:06:55.807346,posted,stood,True,False,training,2025-12-24 08:57:16.671366
d2438f66-f4ae-43c0-93f3-98913eea4c6a,a36c2a3a-8e31-40a0-ad1f-1d3ca3ab1e4b,00275fc1-72e1-4188-9b37-a001939aaa45,1270.63,EUR,big,travel,2025-07-22 08:22:05.013554,2025-12-26 15:15:37.519020,declined,looked,False,True,software,2025-10-14 21:17:06.818855
8cd0d567-fe7c-454c-bd9b-5eaf210a123d,42c711ba-04ab-4053-9c99-5edbf3efb268,9c823efa-e2c1-43de-8e23-3b37405c3356,1277.38,USD,antenna,groceries,2025-09-20 18:24:38.544176,2025-01-20 03:37:53.832149,declined,country,False,True,marketing,2025-10-04 03:48:15.378222
c460cd42-0e53-4525-98c7-f4d744d0aaab,e0733fa0-942d-4915-8771-f936f073773c,c681c33f-3624-4a76-ad3a-2f5e1942aa70,47.98,GBP,substance,travel,2025-07-23 23:02:22.678521,2025-08-19 16:02:25.852660,declined,te,False,False,marketing,2025-11-30 00:13:36.189517
0304ed8a-31e0-490d-8c91-54efd0a74f5e,a2a6851a-4a70-4d63-9f9f-51c78043e1e6,1c911f85-85b1-4899-9bca-85a0460f924b,4023.36,CAD,jay,other,2025-11-11 03:18:58.432164,2025-12-15 08:22:52.716189,pending,appeal,True,False,office,2025-06-08 08:28:50.050121
a43710e4-64e8-4c3e-a8e2-7d1ef725ac1c,269818e6-9e9c-4869-bff2-82a53a1ac975,db42934c-a01d-4124-9160-5f171e0c2273,4506.15,EUR,awarded,gas_stations,2025-08-23 20:16:49.832192,2025-04-18 17:41:20.776685,pending,treatments,True,False,travel,2025-06-25 05:54:31.898258
7a94b0c1-b5d4-4e0a-9d23-eb4ed6c25ba6,28ec6fd9-8d38-4f20-916e-178aecced64a,47967d86-434c-4c54-a063-e4455b5fc4f6,3388.38,EUR,then,travel,2025-06-12 19:34:47.844266,2025-06-27 09:06:58.757009,pending,mice,True,True,meals,2025-11-13 10:39:31.670538
039261c8-d4e6-49e9-b5e1-ef56923f1c17,e433009f-e0f3-4995-b6db-7652d20dab27,7d60becc-1c7b-4e66-b329-90458ad152f0,790.72,EUR,although,groceries,2025-07-07 08:54:45.509021,2025-06-26 14:57:23.791434,pending,trucks,False,True,meals,2025-03-11 00:07:12.610110
866fd940-b301-4002-b037-7faa72fb4b98,323f1790-f662-444c-8044-c9d99866300a,8b3c21b7-69f2-4e72-9349-e3325f77ca06,2209.21,CAD,ethics,meals,2025-09-23 20:35:18.793531,2025-07-20 22:04:12.097898,posted,void,False,True,travel,2025-12-20 21:25:54.276163
2a3d7503-24d1-4d9f-84e3-004d92786aab,d00748d3-1924-4ea7-bdf4-2a262a07606d,2f2dc8ce-3217-4fc1-bf92-0213bcabd955,1728.48,CAD,municipal,gas_stations,2025-12-11 17:22:25.139494,2025-02-28 23:52:56.930559,pending,reported,True,True,travel,2025-10-19 02:20:14.464032
d0751bf8-7300-4e55-91bb-b056dca10a84,190f45fe-4e46-4795-bace-8e0494aaf18c,86c6c244-df4a-4728-afe3-7356d607779a,2938.27,USD,proven,travel,2025-04-18 04:42:17.027639,2025-04-27 22:14:15.917646,posted,grey,False,False,other,2025-08-21 06:09:00.311210
ee137d10-61b4-48f0-bcc7-3298be69b728,4ab7ec0a-e392-48f1-ab11-2f08be519293,3905dc6a-0d98-4879-bf9d-5f1bff0fe3ff,3195.05,GBP,background,meals,2025-01-28 19:30:53.460272,2025-09-18 18:12:26.195095,posted,clay,True,False,office,2025-11-19 12:47:16.741076
8668e6b4-6bf8-4ca5-967c-00527cb9671a,45e9a819-55da-4726-ace0-2ce52254cc4b,0af92a11-9911-4791-bdcd-cc8bfb76e06b,2122.12,CAD,delta,groceries,2025-05-14 11:23:57.970463,2025-06-18 11:04:44.141025,refunded,someone,False,True,training,2025-12-08 17:37:08.101314
70275c9d-099c-49d3-9f8a-214ea6adfc74,b80904f6-fae1-432b-8619-2ea035ed7657,3c502575-407e-4328-8ea8-958c6ee3132a,1251.24,CAD,gm,groceries,2025-09-11 03:51:52.633435,2025-12-12 22:44:41.580987,declined,texts,True,True,travel,2025-08-09 18:53:03.482595
ca5626f3-6e23-48a3-8608-a01ff3974ca1,154452f5-e8c7-4307-a0de-92c31290e22b,a4387bd1-a817-48d8-a89d-a520e94a6598,4226.67,CAD,eye,meals,2025-08-19 13:04:10.023189,2025-09-21 01:57:22.499779,pending,requiremen,False,True,training,2025-02-22 11:04:46.289501
798057bf-31fa-4291-9e6c-9b96f763312b,cee4197c-0e90-400c-9f55-75c05ede10ed,33366132-053b-431e-91f8-5369a4085e93,996.89,USD,causes,travel,2025-12-01 22:38:31.451758,2025-07-07 21:28:19.564548,pending,workers,True,False,office,2025-06-08 18:51:56.532629
a8eb2474-02be-46ad-93e9-f066599249c7,51353acf-59e6-404f-b432-b8ecc025c95d,3adb56ba-3234-4245-b132-05a4614f2dc7,1924.08,USD,quite,marketing,2025-03-25 17:43:37.329733,2025-10-02 22:48:22.615983,declined,late,True,False,marketing,2025-02-20 02:33:26.765859
8a96fc2b-d071-4e9e-a1c0-89dcf8d69d25,6bd5cf3a-0f5d-4107-ad11-c38f410dfb41,93130064-4add-4030-9453-78053adf13ce,2416.56,USD,weeks,marketing,2025-12-07 07:38:49.795681,2025-03-01 20:59:31.764062,refunded,arena,True,False,software,2025-06-03 03:25:36.734976
08cf14bc-4208-48e0-a7d2-6281d1b99ad7,2e46ab2d-2ebe-44af-820a-90cbeb2cff92,90ba116c-2b4f-4c7f-a361-2001b586a538,1186.79,CAD,identifyin,travel,2025-07-13 22:30:08.888422,2025-03-04 09:22:11.741618,refunded,southwest,True,True,meals,2025-05-16 02:11:16.420927
fce900a0-e57a-48aa-8430-1daf152a2ae2,e30fc29c-3f90-4add-848d-a1976ee01a87,dc2389c2-d5dc-49b5-aab8-4187289a926a,2860.04,EUR,fear,office_supplies,2025-04-12 20:40:05.356222,2025-02-17 08:01:56.635604,refunded,right,True,False,other,2025-09-02 21:23:06.176698
6bf00ba8-9bcf-4dec-bb3c-68d69bb55764,1fe5fee8-17b9-4500-bbaa-46fb0613ad99,b0e7ee08-424d-41b7-ab5e-511267754f00,2874.48,GBP,vice,office_supplies,2025-09-01 00:20:24.321140,2025-10-19 11:54:04.180767,declined,great,False,True,training,2025-11-20 15:11:34.228981
f9b54faa-6d0a-4615-90d7-822f76a4af68,6d5e7ebb-98a2-487a-ba71-8d90c3f55d8d,160dbf01-4ee4-42ed-9e49-9b438431ab67,4963.47,GBP,role,travel,2025-02-28 21:58:09.628850,2025-10-06 14:45:54.922402,posted,alive,True,False,travel,2025-09-05 14:01:39.040657
396bc4de-e94a-461e-a1c0-bd3f09bc825a,788b3128-a03e-4cc7-ad76-b22f341fd83c,183b739a-f513-496c-a2ee-442e96ef8bac,1476.86,USD,dos,travel,2025-05-30 09:06:22.716211,2025-10-17 05:57:06.521824,refunded,writing,True,True,marketing,2025-10-05 19:58:21.983373
5bdcb680-4b3c-457b-8639-272e5be6311c,a8834f4a-7fc4-4437-83a4-04958fd92dec,15394f70-ccad-44d7-9798-67f03304903d,4889.74,USD,killed,marketing,2025-11-18 12:50:28.989867,2025-11-18 02:21:15.383457,posted,flexible,True,False,training,2025-04-27 15:12:50.423923
9598872a-7705-48ac-8519-2da250ccf6bf,2e9b1983-89a8-46a2-b551-33dffb185360,fbfd7c02-7d33-47a9-9dc8-c0a1fe83d444,3291.49,GBP,unusual,software,2025-06-02 15:51:53.953856,2025-09-03 21:41:20.956161,refunded,http,False,True,training,2025-09-21 06:18:20.142056
70759afc-245d-47b9-91c9-c8657c82887b,1712bf86-5c6d-4aed-974b-d7d5405cd01f,c02d97a7-4a44-413e-bb3b-f1bd1062a22b,1373.13,EUR,pointer,office_supplies,2025-04-10 20:27:25.456276,2025-02-16 00:31:06.337132,posted,personally,False,True,meals,2025-10-13 09:31:50.808180
505b2ae0-8175-42fa-b858-e4d0b34c97d8,6b995ee6-3fab-4847-b53b-60e0e330feff,7cf7681d-f830-4e05-b878-e7763cd45cbd,2830.08,GBP,bearing,software,2025-11-23 01:33:53.043654,2025-02-10 18:47:57.599025,pending,offices,False,True,meals,2025-11-11 23:03:34.029321
eb51bec5-2b2b-43e6-bee6-fd80af5495b0,e9899808-7aa2-4849-86b0-56faebed9865,0619c626-7230-4a3c-b673-b0f2b0b1d8a4,3429.31,USD,secured,other,2025-05-13 06:22:34.054982,2025-12-17 16:54:11.533458,pending,provider,True,False,office,2025-11-23 01:58:13.103442
12cdad6a-7f1d-4a82-a12d-c189eef069fd,d4c0c059-4aad-4c12-ba9a-5709ec6d1ffa,7c6a9726-a558-4bb1-a166-5bec02a2f5ed,3723.6,USD,basically,marketing,2025-03-29 07:45:20.076507,2025-08-07 18:40:39.016350,pending,childhood,True,True,meals,2025-07-07 22:07:59.304550
afeb6227-d0d8-490b-97a3-160ce883776e,ec2e6daf-be08-45d0-ac05-e16d0337e0ab,993372ec-1b65-4f8a-94a8-df6018e8b494,246.17,CAD,protein,gas_stations,2025-04-22 10:11:24.866723,2025-06-30 12:02:09.148551,declined,outer,False,False,meals,2025-10-22 08:56:59.443380
eb8466ee-e4fd-4fb9-b3ac-f8849e6ad9ff,c3b11802-1ce5-4eaf-b0fc-93126315c2de,dcf78a81-67fa-416d-8179-bc89a55ab273,3032.43,EUR,red,meals,2025-04-29 20:47:58.285857,2025-12-01 13:52:26.395451,declined,event,True,False,marketing,2025-04-27 15:16:38.010936
d2f08216-5752-4842-bc8e-fba42f13be5b,f233a201-7edf-41e8-bcc2-b5ab44ce9239,c1822bcc-4692-4555-a45b-b1ea1b80e3fa,2484.14,USD,born,software,2025-01-23 14:08:42.722992,2025-02-21 03:07:10.946043,declined,accordance,False,False,software,2025-02-06 17:20:10.989334
a06fb6f9-3c34-48f6-903b-d29f6b440441,2f46cf87-2c13-4e21-9b4b-e71e51561ca5,9adef007-c155-4fc3-ba75-1b623a635580,4520.87,CAD,epa,gas_stations,2025-11-23 22:25:18.562309,2025-05-28 18:16:06.797955,declined,followed,True,False,training,2025-07-27 06:05:35.887571
dfe49d6f-7c61-4e8e-8699-966c221fe0b9,6b995ee6-3fab-4847-b53b-60e0e330feff,ff6e985e-dfcc-4311-b734-13990daa643a,1431.68,EUR,dodge,gas_stations,2025-04-05 16:02:30.502078,2025-02-08 01:53:24.193439,declined,cards,True,False,software,2025-12-26 02:15:27.645210
bb6f5142-a34d-4182-b519-01eb650b36b9,c3358e01-c77c-4bc7-aa28-573000b535f6,2cc86f5d-b0be-439f-ac95-a97b526f29b5,3994.5,EUR,conclusion,travel,2025-08-24 04:28:38.806487,2025-11-30 16:49:12.805882,declined,indicator,True,True,meals,2025-12-11 01:36:00.994668
d249f86f-69c9-4d56-9716-b507141b2f7d,703ecebf-4f6d-4318-92e9-ea9d181189b9,df07dd20-14d5-4bbc-88d7-6ecf1115680f,3035.72,EUR,medication,groceries,2025-06-28 08:58:11.367124,2025-04-29 20:03:25.398494,declined,hardware,False,True,other,2025-05-17 02:14:11.657681
1e18a375-05aa-4937-8288-4d5085f53eac,4d90ec92-73e8-4ed7-abd6-bcf83c195d3b,1a439d42-00de-4db0-ae1f-201d825e1e8a,1762.25,GBP,ak,office_supplies,2025-06-22 23:28:01.913663,2025-02-27 07:38:33.301787,declined,five,True,False,software,2025-03-18 10:03:07.718025
a5af817c-97dc-4c8a-afaa-072aafd21aa7,001e011e-55b8-4529-ba21-dad6ca900d1b,6f006fc9-7ad6-49ea-9b79-47ea086069b4,3183.45,CAD,bet,other,2025-07-17 17:01:39.755480,2025-12-30 10:23:02.150456,declined,neutral,False,True,other,2025-11-08 00:24:00.590045
ec7b624b-6ef8-41f8-9f78-6fe4f46e35aa,abd074f6-5ca4-4d2f-8925-14b2a27e3a68,4bc65b1c-f13f-4444-8c52-0cc26173a601,3104.83,GBP,expanded,other,2025-07-25 18:07:54.235424,2025-10-18 02:01:41.864024,pending,getting,False,False,meals,2025-10-21 12:18:43.645974
27663057-18e3-41cb-9e27-2e66b995521b,c39bc4bb-1be3-4013-9ac4-89723dda4ad1,1c4413d3-d2ea-4395-a311-105b6995db74,3389.14,USD,efforts,marketing,2025-08-30 23:15:43.514391,2025-06-21 14:30:58.942226,posted,glasgow,True,True,marketing,2025-08-18 11:14:09.300798
e9bdfb01-da49-424e-a059-7dc388d9017b,76c52d89-9c43-46f9-8933-898706132e6e,f814fb54-a1f0-446f-9d0f-6cd4b1a6838e,3604.92,EUR,bc,marketing,2025-07-09 05:23:47.021954,2025-05-05 01:29:26.745208,pending,thin,True,False,training,2025-07-05 20:22:13.987633
95a4b60b-c3d4-4f80-8a89-1cd03f41efb0,d00748d3-1924-4ea7-bdf4-2a262a07606d,ace5ebd2-da32-439f-8813-fd99efec3ea0,3296.25,USD,through,travel,2025-07-29 13:29:46.474283,2025-07-15 11:21:20.697694,pending,white,True,False,other,2025-03-24 16:13:15.227498
1261761c-ad9a-4c3e-9dda-ce9362327bcb,1ac0dbb6-52aa-4c6d-9b3e-e0a2423c654c,c1ebd61e-cee3-4944-bb2c-e9073ad1be0e,4191.85,CAD,mit,software,2025-10-07 23:42:50.648938,2025-08-18 13:23:41.321806,pending,coat,True,True,marketing,2025-07-05 15:06:34.683920
994c5012-2e00-4966-9656-4b9895ccbb3e,2247cab8-2766-4a84-953c-d66e2da8d0db,10185976-4e95-48c7-97e5-3bdc1684db29,3141.61,GBP,gbp,other,2025-05-29 19:26:03.209096,2025-06-18 05:42:24.982643,posted,catering,True,True,office,2025-03-31 14:01:44.216481
fba4159c-0a1e-4642-bee0-b0a7cd93e6cf,55992b6c-f329-486f-8811-cdb22d8c357f,b037e0c6-a426-4080-a912-645cf78b49d0,4517.12,CAD,ends,software,2025-10-22 05:17:47.713692,2025-11-13 18:50:51.207418,declined,knife,False,False,meals,2025-07-11 14:15:55.774337
e10bfcb8-a233-4d36-ad0d-2001079d0790,c87397ec-cab3-4ff6-9840-a1098e217df9,82deb00c-6c4c-440a-bcc8-284eadc82b69,3232.06,CAD,astronomy,meals,2025-08-11 19:59:48.642069,2025-11-04 02:05:01.009089,refunded,ia,False,False,office,2025-06-28 02:20:59.945609
2bc44b14-4843-4086-bedd-7439219cf3e3,3fac5a2c-2075-4722-85fd-9beb4c7d646a,3f56428a-2adb-46c1-8afe-2ada48a6d72f,1545.36,USD,hist,software,2025-04-24 04:13:19.881515,2025-06-20 10:37:57.868487,posted,jump,False,True,other,2025-08-11 22:11:18.317970
489413d5-949b-444a-8f5f-35cb81fe1dd4,88a5eb4a-1661-4f73-b181-c78d239a3f2d,591bcbca-fb18-46a8-aa58-e4aed2fefe04,2204.68,EUR,background,other,2025-09-06 04:10:26.124193,2025-03-18 17:40:30.733859,posted,developer,True,False,meals,2025-12-28 07:07:42.991325
0342b5a5-8293-4a29-a135-c0a0a8e7014c,5afb2ddc-0ce2-449c-9da1-fc6e2f926171,a2bd6ea6-e015-4e40-8ee8-1feee30ed335,2898.29,EUR,design,other,2025-08-04 01:08:56.399454,2025-07-16 05:49:01.614649,declined,operators,False,True,travel,2025-08-19 18:11:28.937414
0bf8496f-ccdf-42bb-a238-b11c01abb4a7,0da4f565-576a-4f1b-865e-37ba143734a9,e1a2833a-6c14-4b9c-8470-b97e76e256ae,3662.07,EUR,ne,other,2025-08-31 21:36:22.928622,2025-02-12 02:11:08.654344,posted,consult,False,False,travel,2025-11-13 04:07:59.829389
43ad6bb5-fa49-402b-81cb-13f83ba272cc,3c5c4bed-46a2-4d7f-a821-417644c0bc24,ff31ddda-1b27-4c40-b5cd-d406d290502b,451.58,GBP,boston,gas_stations,2025-11-11 09:45:50.994848,2025-06-20 15:01:39.934331,posted,ensure,True,False,travel,2025-03-12 08:12:32.293859
b406d48f-2244-463a-b1cc-5820f73c4488,ad484a73-4c9b-4330-a4d5-be6c2c7da59a,96e27263-b820-4862-8ef4-2429c6fd49b2,1476.26,EUR,values,gas_stations,2025-08-11 05:03:41.250404,2025-05-15 13:21:02.286089,refunded,face,False,False,software,2025-11-03 10:35:02.136996
ac08971e-5750-43b5-806a-22560daef398,cfadb5c6-dd4d-4450-b870-6a47b79ef92e,e3694d42-4a0d-4862-9653-66edae4c41a4,3737.66,CAD,ok,travel,2025-12-19 00:19:24.209340,2025-07-13 01:44:43.283412,pending,sensor,False,False,training,2025-06-12 16:54:50.445135
5ebcec8d-014f-46d2-967c-f179a4fcd097,21736ee6-dde0-4877-becb-3541d9005986,79f5a5f2-a1ae-43c6-8c36-1716186ad21f,879.02,GBP,ext,meals,2025-12-11 04:22:46.274294,2025-08-10 08:05:58.471727,declined,fails,False,True,other,2025-11-30 10:55:32.939334
8878ea46-5827-4459-96a3-ea0ce6cb5156,04414578-457e-48ad-a243-6d0a1f8ac948,b34f61a8-b235-4e53-a07f-4ef6f60fe990,661.67,GBP,shops,office_supplies,2025-01-26 04:51:48.112249,2025-02-06 11:04:09.599689,refunded,straight,False,False,training,2025-02-28 02:00:46.014100
90153451-e754-4d2a-b356-998f9d6223cf,b6a7e196-c823-45a3-9734-7a52bf80b8ec,e7650f02-4992-44e0-8571-98aab676ea3b,2697.5,CAD,weeks,gas_stations,2025-10-03 04:37:40.913676,2025-11-28 10:50:42.110973,pending,cartridge,False,False,marketing,2025-01-23 04:12:58.782304
823ce485-dc39-4436-a485-5c170c6cb420,1ac0dbb6-52aa-4c6d-9b3e-e0a2423c654c,f915c653-c844-4f86-a89a-e5ba4022163b,4857.48,GBP,excellence,groceries,2025-03-03 22:05:00.454001,2025-04-02 22:05:24.335968,posted,vacation,True,False,marketing,2025-08-27 06:45:31.634868
baf841fc-b678-4417-b018-500bb02722c8,e9f5376f-26c9-4883-b82a-7ab3c6af6581,9ed3add9-2b09-48a3-bc5c-6c6a2ed34329,2654.73,CAD,contribute,gas_stations,2025-08-10 23:43:37.907026,2025-08-06 16:00:05.184393,declined,ethernet,True,False,software,2025-05-05 17:36:12.733968
d0037bcb-d391-4756-8a62-755d71c2f32e,21736ee6-dde0-4877-becb-3541d9005986,7632ba37-9f8b-470c-b6d5-0ca679153579,4567.52,CAD,waiting,travel,2025-12-25 02:12:11.889838,2025-04-06 12:40:53.621080,posted,wash,True,False,software,2025-10-14 16:40:18.228860
02aac256-cfdf-41b6-8ec6-3fc568548782,3101c6ea-668e-4060-b060-497921afaf55,ddede8be-ce7e-48fb-966c-4785b7b7d20e,4152.53,EUR,efficiency,software,2025-05-27 11:47:15.556322,2025-11-29 21:16:18.790937,pending,press,False,True,marketing,2025-02-02 02:31:22.946542
98324cee-a006-4af6-8fcc-8421fa6670e3,ca0115e1-5f0f-47e0-8275-e535044c00a3,2362545c-949b-491b-951a-4aeb9ff66034,1285.59,GBP,kim,software,2025-10-25 13:05:43.801566,2025-01-24 21:05:20.616708,posted,modified,True,False,meals,2025-12-22 19:43:04.596850
e1416e9b-6430-4f70-9a42-6c90571dae4a,999cd080-beed-4ba4-836c-7e7acbf76030,e8814eda-70e7-49e8-8ec3-0d18b094ed5c,4123.62,EUR,denied,gas_stations,2025-12-27 10:28:22.778245,2025-06-16 09:48:31.328702,pending,fusion,False,False,training,2025-04-19 05:02:44.370037
cfcced87-6eef-44fd-960f-1b54134ee0bd,e8beb25a-d221-454c-b821-d525b4f7b355,4023f7de-f55b-49db-abe6-44f991191b1f,2409.76,EUR,should,groceries,2025-08-29 14:20:59.834930,2025-08-28 14:28:09.148984,declined,governance,False,False,training,2025-07-31 00:55:08.826556
d28ed3e3-d2f8-4be8-a061-84c2dde3b2ff,abc81894-eb2e-4c9e-b42f-d4ae44cb902e,902f98bc-5d99-40da-85a5-d051e853081e,4032.64,USD,broadband,other,2025-07-28 20:09:25.383474,2025-07-26 21:57:11.158375,refunded,michelle,True,False,software,2025-04-04 00:25:30.157181
35269e94-5d30-4b15-9b3a-11c82f2ab795,ddf0976b-7b8f-4904-bb3b-110c5c573b93,a609a603-e1e2-498e-b910-b10cd5df3324,3733.05,EUR,natural,office_supplies,2025-06-07 00:31:25.166006,2025-09-09 07:12:31.636302,refunded,martin,False,False,travel,2025-07-14 05:31:42.062663
a81e3d66-7b6b-4e1d-936c-9523a5358b48,848a83f1-16b8-44cb-9939-bd0fa69b7f40,1538b775-1490-4af5-8291-ebf7242ac2a7,1694.24,EUR,pollution,travel,2025-02-03 10:45:30.637343,2025-03-08 16:31:51.226915,posted,may,True,False,marketing,2025-08-01 09:40:10.355027
40d87309-43e1-4e91-96f7-992a64abb56b,7a063d6b-4430-488f-a64d-860ddf44c589,6f760b07-c310-4180-8ca7-2c9ca4670832,576.73,EUR,vermont,office_supplies,2025-11-20 13:39:07.628218,2025-09-10 10:46:23.846331,pending,interest,False,False,marketing,2025-06-19 15:04:01.468795
bb4819ad-ed88-42eb-bd9e-32f4221b7cc7,7b9ab0b1-86ec-44c2-9c60-06ec91ea0182,c71e4f12-c33d-4a39-b933-3c88f7940311,4814.5,EUR,promise,travel,2025-07-08 06:20:44.244777,2025-11-30 15:50:17.581955,posted,il,True,True,office,2025-10-26 10:44:12.945664
619b4466-5917-4954-af87-fc8ed142eecf,ed2c5ed6-b809-433f-abea-ce5c1095d738,59feb412-844d-4847-8716-2efde7800f0f,704.64,EUR,efficiency,groceries,2025-06-26 20:36:58.240047,2025-04-16 18:30:56.020339,pending,preparatio,False,False,training,2025-09-29 03:24:48.155561
3e2abd09-6257-47d1-aa46-eed1fcd83475,b0e65ef4-3c9a-4f79-a284-bb3f5ad9db74,be605ca4-1710-498b-8a1a-3719bdf0ecd2,4832.53,GBP,sierra,meals,2025-02-17 15:29:38.944169,2025-02-15 12:49:12.829718,posted,seats,True,True,software,2025-12-05 11:54:49.061888
23671d37-84b3-46ea-a098-12ef40f2f7a2,fdf623f5-7355-41bd-aeb8-066f06899a34,097670de-4a94-4e35-afe2-76a2665e5388,4300.84,CAD,hats,other,2025-04-08 20:00:20.373470,2025-09-05 08:20:31.329429,posted,large,True,False,meals,2025-11-07 19:38:07.309979
d2c21574-5b54-4a01-b9e7-2303bf4072b3,bf99dd0c-6219-457b-919c-eaf71af80ebf,f722b858-3617-483f-8b87-6f65f5d5813a,3621.36,CAD,outcome,office_supplies,2025-12-29 06:33:51.528617,2025-04-26 12:27:44.858350,posted,demonstrat,True,True,marketing,2025-05-09 06:09:18.026511
08453cf4-c2a6-4cc7-9207-be47db980d7d,2fdb6952-e456-4655-a6c0-e2fdee6a9d9a,eb9b8758-e665-403f-9567-2455ff34c83e,4899.73,GBP,peripheral,office_supplies,2025-11-21 13:05:23.487524,2025-08-21 12:35:10.622691,declined,pt,True,True,software,2025-06-04 08:29:17.207388
6ded9d5f-7807-416c-a9ca-1d687ef1bcf2,8fd1af4b-0b96-41c9-a108-c87252ac3d8d,038f44d4-e002-4493-8ec7-782f81f2aa2f,4836.38,USD,scene,software,2025-05-06 18:08:20.017779,2025-01-28 10:35:30.386737,refunded,aviation,False,False,software,2025-06-27 23:24:35.026702
48f11342-c8cc-42d8-be43-be33beed6598,a8834f4a-7fc4-4437-83a4-04958fd92dec,a45360dc-f887-47c5-82e3-6403c6cc9c2c,4023.13,EUR,worst,meals,2025-11-11 12:11:20.642863,2025-11-10 10:36:48.596146,pending,john,False,True,meals,2025-09-02 23:45:45.138272
c3ff882e-48a3-4d92-9af1-843e97e70c19,e8beb25a-d221-454c-b821-d525b4f7b355,6b1ef1e0-ff82-4dd2-b2e1-85c8df6b6496,1829.51,CAD,guard,office_supplies,2025-02-03 04:09:06.548175,2025-12-08 02:48:23.374426,pending,learning,True,False,meals,2025-02-14 10:48:04.516377
4cf1b09f-18fb-4fcf-aa7c-7ba666ec876a,999cd080-beed-4ba4-836c-7e7acbf76030,f9a8d983-980c-4488-a7be-e358bc338664,3953.62,CAD,trademarks,travel,2025-09-02 16:26:41.828090,2025-12-05 17:52:05.853922,pending,preferred,False,False,travel,2025-08-06 03:48:58.910861
b37c6385-c8c4-444c-b214-bcdca8449715,be0a7d19-25cb-4e2b-9975-118b72e18d9c,719338ea-181a-4f5e-ab8c-aff0be463e5f,70.58,CAD,mark,office_supplies,2025-04-08 01:41:43.584774,2025-01-21 22:14:30.044454,pending,schools,False,True,other,2025-04-25 07:09:55.144360
1a44c830-94fd-483a-80cf-d06256e38220,e58e2b0c-f8b8-4dad-805f-13646ca67878,e51315ed-5d91-48b3-90c3-e64ffc17b9e8,2683.32,CAD,folk,groceries,2025-06-13 20:42:25.020191,2025-08-01 21:45:44.435094,declined,testimonia,True,False,other,2025-01-07 18:02:13.240654
36b3d440-e24d-413f-a663-af80f391c2c1,fcc7c24e-bcce-4453-9128-15ca5b65b26f,d027118c-2309-4567-b2cf-317509fe1c8c,2274.48,USD,maintain,groceries,2025-01-12 22:05:37.924473,2025-09-29 05:25:13.159651,posted,package,False,False,other,2025-11-24 19:18:17.583283
9d6aec72-26e6-4dd0-b330-c26a4c004571,9a65e05d-c907-4a73-8269-b506c914040b,1cca85d3-a733-4061-973c-893d200f2067,3364.47,CAD,beach,groceries,2025-09-13 05:53:12.790806,2025-06-07 10:57:16.411704,declined,riding,False,True,marketing,2025-11-10 14:01:28.632677
64c67604-d290-4a62-978c-03eafc548533,82f6715f-2db7-42e8-a89a-5a52ebc208da,162863df-3be8-4bdf-964c-27acb658d8ea,3362.03,USD,performanc,groceries,2025-04-06 03:02:24.843721,2025-12-30 06:12:48.597905,posted,flash,True,True,office,2025-12-22 06:56:37.857588
d5993a15-f863-4270-88c6-80e09d04dfec,9ef28497-8962-4745-b0cf-963b1adade0f,4988c323-c1eb-414c-8428-8306a4b0c49a,2923.22,CAD,particular,software,2025-06-15 01:41:40.240973,2025-04-17 00:19:00.226936,pending,anything,True,False,office,2025-06-07 15:46:24.754942
5c40b2ed-d860-43dd-a308-676c42afcf47,c3b11802-1ce5-4eaf-b0fc-93126315c2de,c675b987-326c-42c7-8fc3-dd90e8724eed,4112.26,CAD,wins,marketing,2025-08-13 19:48:10.965548,2025-08-18 19:18:50.699425,posted,plot,False,True,travel,2025-02-20 03:56:00.894101
1dc1081d-4de5-439c-86a6-b0df5220cb7f,9ef28497-8962-4745-b0cf-963b1adade0f,cd5d65af-bc99-4545-88e4-8e0b56c698f3,4701.52,USD,grow,meals,2025-10-02 00:17:59.000009,2025-08-13 23:36:10.101955,pending,reports,False,False,software,2025-06-07 20:12:27.777882
d5eda30f-40a2-4661-bae2-cdd196369f77,c39bc4bb-1be3-4013-9ac4-89723dda4ad1,a34e201e-738d-4e8c-9420-302573c8ba10,542.62,EUR,wall,gas_stations,2025-02-09 13:41:01.311919,2025-02-10 04:16:29.975307,refunded,houston,False,True,office,2025-02-21 23:43:50.031842
efb71270-9808-4351-958a-1cda66d3bbd1,caa02039-bfed-436f-a47f-da4469090b49,7183241c-23c4-4d2e-ba47-f34b8ca4182f,1169.88,USD,ad,office_supplies,2025-03-01 03:05:46.246208,2025-10-23 17:17:17.023654,refunded,directed,False,False,training,2025-02-24 22:09:13.068322
